"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","pref7","response7","pref8","response8","pref9","response9","numFeatures","target","obj1","obj2","obj3","utterance","itemCode","condition","ambiguous","trial_type","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"1424",1544,77,315,9,"english","solid things",0,"striped things",0,"polka-dotted things",0.95,"blue things",0,"red things",0.95,"green things",0,NA,NA,NA,NA,NA,NA,NA,232,NA,212,122,"circle",213211,NA,"True","prior_inference",1,2,3,17,11,13,NA,NA,NA,0,0,1,0,1,0,0.33333,0.33333,0.33333,0.17651,0.33333,0.49016,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0,1,0.33333,0.33333,0.33333,213211,0
"1425",1545,77,2068,10,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.45,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,323,NA,233,113,"green",321111,NA,"True","prior_inference",3,2,1,24,26,19,0.33333,0.33333,0.33333,0.34483,0.34483,0.31034,NA,NA,NA,0.20934,0.20934,0.58132,0.20934,0.58132,0.20934,0.33333,0.33333,0.33333,0,0,1,0,1,0,0.33333,0.33333,0.33333,321111,0
"1426",1546,77,1857,11,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,221,221,"solid",123212,NA,"False","prior_inference",2,3,1,3,5,5,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.66667,0,0.33333,0.33333,0.33333,0.33333,123212,0
"1427",1547,77,1932,12,"english","solid things",0.05,"striped things",0.1,"polka-dotted things",0.5,"blue things",0.95,"red things",0.95,"green things",0.95,NA,NA,NA,NA,NA,NA,NA,333,NA,222,122,"square",111212,NA,"False","prior_inference",1,2,3,27,14,13,NA,NA,NA,0.07692,0.15385,0.76923,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0.33333,0,0.66667,0.33333,0,0.66667,111212,0
"1428",1548,77,600,13,"english","clouds",0.95,"circles",0.5,"squares",0.5,"solid things",1,"striped things",0.05,"polka-dotted things",0.05,NA,NA,NA,NA,NA,NA,NA,112,NA,122,123,"red",213212,NA,"True","prior_inference",3,1,2,10,13,22,0.48718,0.25641,0.25641,0.90909,0.04545,0.04545,NA,NA,NA,0.33333,0.33333,0.33333,0.45324,0.21342,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.66667,0,213212,0
"1429",1549,77,677,14,"english","solid things",0.9,"striped things",0.9,"polka-dotted things",0.9,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,323,NA,133,312,"green",212211,NA,"True","prior_inference",3,2,1,24,25,12,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.19216,0.33333,0.47451,0.33333,0.49016,0.17651,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,1,0,0.33333,0,0.66667,212211,0
"1430",1550,77,1320,15,"english","clouds",0.9,"circles",0.95,"squares",0.95,"solid things",1,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,231,NA,213,133,"blue",122122,NA,"False","prior_inference",3,1,2,8,20,25,0.32143,0.33929,0.33929,0.5,0.25,0.25,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.33333,0.66667,0.66667,0.33333,0,122122,0
"1441",1561,78,1595,6,"English","clouds",0,"circles",0,"squares",1,"blue things",0,"red things",1,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,312,NA,312,111,"solid",322121,NA,"True","prior_inference",2,1,3,12,12,1,0,0,1,NA,NA,NA,0,0.66667,0.33333,0.03745,0.33333,0.62922,0.33333,0.33333,0.33333,0.03745,0.62922,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0,0.66667,0.33333,322121,0
"1442",1562,78,1165,7,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",1,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,223,NA,213,222,"green",212232,NA,"True","prior_inference",3,1,2,23,20,14,0.33333,0.33333,0.33333,0.25,0.5,0.25,NA,NA,NA,0.33333,0.33333,0.33333,0.02038,0.64629,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0,0.66667,213222,0
"1443",1563,78,854,8,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,131,NA,332,221,"cloud",112122,NA,"False","prior_inference",1,2,3,7,18,5,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.33333,0,0.66667,0.66667,0,0.33333,112122,0
"1444",1564,78,391,9,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,123,NA,223,222,"cloud",122132,NA,"False","prior_inference",1,2,3,22,23,14,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,123221,0
"1445",1565,78,2021,10,"English","clouds",1,"circles",0,"squares",0.5,"blue things",0,"red things",0.5,"green things",1,NA,NA,NA,NA,NA,NA,NA,113,NA,111,213,"solid",322122,NA,"True","prior_inference",2,1,3,19,1,20,0.66667,0,0.33333,NA,NA,NA,0,0.33333,0.66667,0.62922,0.03745,0.33333,0.33333,0.33333,0.33333,0.03745,0.33333,0.62922,0.66667,0,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,322122,0
"1446",1566,78,1793,11,"English","blue things",0,"red things",0.5,"green things",0.65,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,313,NA,313,311,"square",322132,NA,"True","prior_inference",1,3,2,21,21,3,NA,NA,NA,0.33333,0.33333,0.33333,0,0.43478,0.56522,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.03745,0.33333,0.62922,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,323221,0
"1447",1567,78,1458,12,"English","clouds",1,"circles",0,"squares",0,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,112,NA,232,332,"solid",123211,NA,"False","prior_inference",2,1,3,10,17,18,1,0,0,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,123211,0
"1448",1568,78,675,13,"English","blue things",0.7,"red things",0,"green things",0.5,"clouds",0.95,"circles",0.05,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,131,NA,232,311,"polka-dotted",212211,NA,"True","prior_inference",2,3,1,7,17,3,0.63333,0.03333,0.33333,NA,NA,NA,0.58333,0,0.41667,0.64683,0.01984,0.33333,0.33333,0.33333,0.33333,0.64629,0.02038,0.33333,1,0,0,0,0.33333,0.66667,0.66667,0,0.33333,212211,0
"1449",1569,78,118,14,"English","blue things",1,"red things",0,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,221,NA,222,113,"striped",212111,NA,"True","prior_inference",2,3,1,5,14,19,0.33333,0.33333,0.33333,NA,NA,NA,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.64683,0.01984,0.33333,0,0.66667,0.33333,0,0.66667,0.33333,1,0,0,212111,0
"1450",1570,78,824,15,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,331,NA,133,222,"blue",112111,NA,"False","prior_inference",3,2,1,9,25,14,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0.33333,0,0.66667,1,0,0,112111,0
"1461",1581,79,894,6,"ENGLISH","solid things",0.2,"striped things",0.2,"polka-dotted things",0.9,"blue things",0.85,"red things",0.25,"green things",0.05,NA,NA,NA,NA,NA,NA,NA,131,NA,332,211,"cloud",112122,NA,"False","prior_inference",1,2,3,7,18,2,NA,NA,NA,0.15385,0.15385,0.69231,0.73913,0.21739,0.04348,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0,0.33333,0.66667,0.66667,0,0.33333,112122,0
"1462",1582,79,1415,7,"ENGLISH","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.75,"striped things",0.25,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,112,NA,312,232,"red",322111,NA,"True","prior_inference",3,1,2,10,12,17,0.33333,0.33333,0.33333,0.5,0.16667,0.33333,NA,NA,NA,0.33407,0.33296,0.33296,0.33361,0.33333,0.33306,0.33333,0.33333,0.33333,1,0,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,322111,0
"1463",1583,79,431,8,"ENGLISH","solid things",0.35,"striped things",0.75,"polka-dotted things",0.2,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,111,NA,123,122,"cloud",321112,NA,"True","prior_inference",1,2,3,1,22,13,NA,NA,NA,0.26923,0.57692,0.15385,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33389,0.33278,0.33333,0.33407,0.33296,0.33296,0.33333,0.33333,0.33333,0.66667,0,0.33333,1,0,0,321211,0
"1464",1584,79,1573,9,"ENGLISH","clouds",0.5,"circles",0.85,"squares",0.2,"blue things",0.2,"red things",0.85,"green things",0.1,NA,NA,NA,NA,NA,NA,NA,222,NA,222,121,"striped",322121,NA,"True","prior_inference",2,1,3,14,14,4,0.32258,0.54839,0.12903,NA,NA,NA,0.17391,0.73913,0.08696,0.33306,0.33361,0.33333,0.33333,0.33333,0.33333,0.33306,0.33361,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,322121,0
"1465",1585,79,627,10,"ENGLISH","clouds",0.25,"circles",0.25,"squares",0.95,"solid things",0.75,"striped things",0.7,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,322,NA,323,131,"red",112121,NA,"False","prior_inference",3,1,2,15,24,7,0.17241,0.17241,0.65517,0.38462,0.35897,0.25641,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.66667,0,0,1,0,112121,0
"1466",1586,79,1503,11,"ENGLISH","solid things",0.85,"striped things",0.3,"polka-dotted things",0.35,"clouds",0.75,"circles",0.1,"squares",0.1,NA,NA,NA,NA,NA,NA,NA,121,NA,111,311,"blue",322112,NA,"True","prior_inference",3,2,1,4,1,3,0.78947,0.10526,0.10526,0.56667,0.2,0.23333,NA,NA,NA,0.33361,0.33333,0.33306,0.33278,0.33389,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0,0.66667,0.33333,0.33333,0.33333,0.33333,322112,0
"1467",1587,79,2375,12,"ENGLISH","clouds",0.9,"circles",0.1,"squares",0.05,"solid things",0.75,"striped things",0.1,"polka-dotted things",0.15,NA,NA,NA,NA,NA,NA,NA,111,NA,112,113,"blue",113232,NA,"False","prior_inference",3,1,2,1,10,19,0.85714,0.09524,0.04762,0.75,0.1,0.15,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,113232,0
"1468",1588,79,1747,13,"ENGLISH","solid things",0.3,"striped things",0.25,"polka-dotted things",0.75,"blue things",0.7,"red things",0.3,"green things",0.05,NA,NA,NA,NA,NA,NA,NA,132,NA,131,211,"cloud",212112,NA,"True","prior_inference",1,2,3,16,7,2,NA,NA,NA,0.23077,0.19231,0.57692,0.66667,0.28571,0.04762,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33292,0.33375,0.33333,0.66667,0,0.33333,0,0.33333,0.66667,0,0.66667,0.33333,212112,0
"1469",1589,79,2370,14,"ENGLISH","blue things",0.95,"red things",0.15,"green things",0.1,"clouds",0.1,"circles",0.05,"squares",0.9,NA,NA,NA,NA,NA,NA,NA,321,NA,311,331,"striped",113232,NA,"False","prior_inference",2,3,1,6,3,9,0.09524,0.04762,0.85714,NA,NA,NA,0.79167,0.125,0.08333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,0.33333,0.33333,0.33333,113232,0
"1470",1590,79,703,15,"ENGLISH","blue things",0.75,"red things",0.2,"green things",0.4,"solid things",0.6,"striped things",0.5,"polka-dotted things",0.2,NA,NA,NA,NA,NA,NA,NA,111,NA,113,221,"cloud",212122,NA,"True","prior_inference",1,3,2,1,19,5,NA,NA,NA,0.46154,0.38462,0.15385,0.55556,0.14815,0.2963,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33375,0.33333,0.33292,0.66667,0,0.33333,0.66667,0,0.33333,0.66667,0.33333,0,212122,0
"1481",1601,80,946,6,"english","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,321,NA,321,132,"square",212121,NA,"False","prior_inference",1,3,2,6,6,16,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.66667,0,0.66667,0,0.33333,212121,0
"1482",1602,80,775,7,"english","blue things",0.5,"red things",0.7,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.75,NA,NA,NA,NA,NA,NA,NA,332,NA,231,211,"polka-dotted",211212,NA,"True","prior_inference",2,3,1,18,8,2,0.28571,0.28571,0.42857,NA,NA,NA,0.29412,0.41176,0.29412,0.33333,0.28778,0.37888,0.33333,0.33333,0.33333,0.28778,0.37888,0.33333,0.33333,0,0.66667,0,0.33333,0.66667,0,0.66667,0.33333,211212,0
"1483",1603,80,2389,8,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,312,NA,332,322,"solid",113232,NA,"False","prior_inference",2,1,3,12,18,15,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.33333,0.33333,0.33333,113232,0
"1484",1604,80,350,9,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.7,NA,NA,NA,NA,NA,NA,NA,131,NA,111,123,"blue",213211,NA,"True","prior_inference",3,1,2,7,1,22,0.33333,0.33333,0.33333,0.29412,0.29412,0.41176,NA,NA,NA,0.33333,0.33333,0.33333,0.27215,0.33333,0.39451,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0.66667,0.33333,0,213211,0
"1485",1605,80,2160,10,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,123,233,"blue",121111,NA,"False","prior_inference",3,2,1,3,22,26,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,1,0,0,0.66667,0.33333,0,121111,0
"1486",1606,80,1942,11,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,223,NA,132,112,"striped",111212,NA,"False","prior_inference",2,1,3,23,16,10,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,1,0,0.33333,0,0.66667,111212,0
"1487",1607,80,1026,12,"english","clouds",0.65,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.65,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,122,NA,232,133,"red",212212,NA,"True","prior_inference",3,1,2,13,17,25,0.39394,0.30303,0.30303,0.30303,0.39394,0.30303,NA,NA,NA,0.3828,0.28386,0.33333,0.33333,0.37888,0.28778,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.66667,0,0.33333,0.66667,0,212212,0
"1488",1608,80,1043,13,"english","clouds",0.5,"circles",0.65,"squares",0.5,"solid things",0.65,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,212,NA,132,113,"red",212212,NA,"True","prior_inference",3,1,2,11,16,19,0.30303,0.39394,0.30303,0.39394,0.30303,0.30303,NA,NA,NA,0.28778,0.37888,0.33333,0.3828,0.33333,0.28386,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.66667,0.33333,0,0.33333,0.66667,0,212212,0
"1489",1609,80,287,14,"english","clouds",0.7,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.65,NA,NA,NA,NA,NA,NA,NA,123,NA,221,113,"striped",212222,NA,"True","prior_inference",2,1,3,22,5,19,0.41176,0.29412,0.29412,NA,NA,NA,0.30303,0.30303,0.39394,0.3828,0.28386,0.33333,0.33333,0.33333,0.33333,0.28386,0.33333,0.3828,0.66667,0,0.33333,0,0.66667,0.33333,0,0.33333,0.66667,212222,0
"1490",1610,80,199,15,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.7,NA,NA,NA,NA,NA,NA,NA,213,NA,212,212,"solid",323212,NA,"True","prior_inference",2,1,3,20,11,11,0.33333,0.33333,0.33333,NA,NA,NA,0.29412,0.29412,0.41176,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.27215,0.39451,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,323212,0
"1501",1621,81,2225,6,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,133,NA,233,333,"green",323211,NA,"True","prior_inference",3,2,1,25,26,27,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.43275,0.28362,0.28362,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,0
"1502",1622,81,200,7,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.7,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,132,NA,131,131,"polka-dotted",323212,NA,"True","prior_inference",2,3,1,16,7,7,0.29412,0.41176,0.29412,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.26394,0.40272,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,323212,0
"1503",1623,81,175,8,"English","solid things",0.7,"striped things",0.6,"polka-dotted things",0.7,"blue things",0.5,"red things",0.7,"green things",0.3,NA,NA,NA,NA,NA,NA,NA,222,NA,223,223,"circle",323212,NA,"True","prior_inference",1,2,3,14,23,23,NA,NA,NA,0.35,0.3,0.35,0.33333,0.46667,0.2,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.40272,0.26394,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,323212,0
"1504",1624,81,447,9,"English","solid things",0.5,"striped things",0.65,"polka-dotted things",0.3,"clouds",0.4,"circles",0.4,"squares",0.65,NA,NA,NA,NA,NA,NA,NA,322,NA,132,232,"red",321112,NA,"True","prior_inference",3,2,1,15,16,17,0.27586,0.27586,0.44828,0.34483,0.44828,0.2069,NA,NA,NA,0.28362,0.28362,0.43275,0.33333,0.40272,0.26394,0.33333,0.33333,0.33333,0,0,1,0.33333,0.66667,0,0.33333,0.33333,0.33333,321211,0
"1505",1625,81,603,10,"English","clouds",0.45,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.6,NA,NA,NA,NA,NA,NA,NA,233,NA,232,111,"green",112121,NA,"False","prior_inference",3,1,2,26,17,1,0.31034,0.34483,0.34483,0.3125,0.3125,0.375,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.33333,0.66667,0,0,1,112121,0
"1506",1626,81,2033,11,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.65,"blue things",0.5,"red things",0.6,"green things",0.4,NA,NA,NA,NA,NA,NA,NA,332,NA,333,312,"square",322122,NA,"True","prior_inference",1,2,3,18,27,12,NA,NA,NA,0.30303,0.30303,0.39394,0.33333,0.4,0.26667,0.33333,0.33333,0.33333,0.29461,0.33333,0.37206,0.33333,0.37206,0.29461,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.66667,0,322122,0
"1507",1627,81,1247,12,"English","clouds",0.5,"circles",0.65,"squares",0.5,"blue things",0.65,"red things",0.55,"green things",0.4,NA,NA,NA,NA,NA,NA,NA,211,NA,223,333,"solid",112112,NA,"False","prior_inference",2,1,3,2,23,27,0.30303,0.39394,0.30303,NA,NA,NA,0.40625,0.34375,0.25,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,1,0,0,0.66667,0.33333,0,112112,0
"1508",1628,81,647,13,"English","blue things",0.65,"red things",0.4,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,111,NA,211,332,"cloud",112121,NA,"False","prior_inference",1,3,2,1,2,18,NA,NA,NA,0.33333,0.33333,0.33333,0.41935,0.25806,0.32258,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.66667,0.33333,0,0.66667,0,0.33333,112121,0
"1509",1629,81,1913,14,"English","clouds",0.4,"circles",0.45,"squares",0.45,"solid things",0.35,"striped things",0.65,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,223,NA,111,112,"green",111212,NA,"False","prior_inference",3,1,2,23,1,10,0.30769,0.34615,0.34615,0.23333,0.43333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.66667,0.33333,0,0,1,111212,0
"1510",1630,81,127,15,"English","solid things",0.55,"striped things",0.4,"polka-dotted things",0.4,"blue things",0.45,"red things",0.6,"green things",0.4,NA,NA,NA,NA,NA,NA,NA,312,NA,332,221,"square",212111,NA,"True","prior_inference",1,2,3,12,18,5,NA,NA,NA,0.40741,0.2963,0.2963,0.31034,0.41379,0.27586,0.33333,0.33333,0.33333,0.40272,0.33333,0.26394,0.33333,0.33333,0.33333,0.33333,0,0.66667,1,0,0,0,0.66667,0.33333,212111,0
"1521",1641,82,432,6,"English","solid things",1,"striped things",0,"polka-dotted things",0.55,"blue things",1,"red things",0,"green things",1,NA,NA,NA,NA,NA,NA,NA,113,NA,122,121,"cloud",321112,NA,"True","prior_inference",1,2,3,19,13,4,NA,NA,NA,0.64516,0,0.35484,0.5,0,0.5,0.33333,0.33333,0.33333,0.63901,0.02765,0.33333,0.03983,0.03983,0.92034,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0,1,321211,0
"1522",1642,82,978,7,"English","clouds",0,"circles",0,"squares",1,"solid things",0.5,"striped things",0,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,331,NA,223,123,"blue",121112,NA,"False","prior_inference",3,1,2,9,23,22,0,0,1,0.33333,0,0.66667,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0.33333,0,0.66667,0.66667,0.33333,0,121211,0
"1523",1643,82,2150,8,"English","solid things",1,"striped things",0.5,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,111,NA,332,233,"cloud",111112,NA,"False","prior_inference",1,2,3,1,18,26,NA,NA,NA,0.66667,0.33333,0,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.66667,0.33333,0,1,0,0,111211,0
"1524",1644,82,2351,9,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",1,"clouds",0.5,"circles",1,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,231,NA,233,232,"blue",113232,NA,"False","prior_inference",3,2,1,8,26,17,0.25,0.5,0.25,0.25,0.25,0.5,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,113232,0
"1525",1645,82,750,10,"English","blue things",1,"red things",0,"green things",0.5,"clouds",0.5,"circles",1,"squares",0,NA,NA,NA,NA,NA,NA,NA,211,NA,212,321,"solid",212122,NA,"True","prior_inference",2,3,1,2,11,6,0.33333,0.66667,0,NA,NA,NA,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.63801,0.02866,0.33333,0.33333,0.66667,0,0.66667,0,0.33333,0.66667,0,0.33333,212122,0
"1526",1646,82,442,11,"English","blue things",1,"red things",0.5,"green things",0,"solid things",0,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,221,NA,213,233,"circle",321112,NA,"True","prior_inference",1,3,2,5,20,26,NA,NA,NA,0,1,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.03983,0.92034,0.03983,0.63901,0.33333,0.02765,0.33333,0.33333,0.33333,0,1,0,0.66667,0.33333,0,321211,0
"1527",1647,82,380,12,"English","clouds",1,"circles",0.5,"squares",0,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,112,NA,113,313,"red",122132,NA,"False","prior_inference",3,1,2,10,19,21,0.66667,0.33333,0,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.66667,0,123221,0
