"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","pref7","response7","pref8","response8","pref9","response9","numFeatures","target","obj1","obj2","obj3","utterance","itemCode","condition","ambiguous","trial_type","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"1389",1509,75,212,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,323,NA,323,221,"green",212132,NA,"False","prior_inference",3,2,1,24,24,5,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.32867,0.338,0.33333,0.33333,0.33333,0.32867,0.33333,0.338,0.33333,0.33005,0.33662,0.33333,0.33333,0.33333,0.33005,0.33333,0.33662,213221,0
"1390",1510,75,564,15,"English","blue things",0.9,"red things",0.5,"green things",0.2,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,313,213,"square",213212,NA,"True","prior_inference",1,3,2,3,21,20,NA,NA,NA,0.33333,0.33333,0.33333,0.5625,0.3125,0.125,0.33333,0.32867,0.338,0.33333,0.33333,0.33333,0.5301,0.33333,0.13657,0.33333,0.33005,0.33662,0.33333,0.33333,0.33333,0.45824,0.33333,0.20843,213212,0
"1401",1521,76,88,6,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,333,NA,312,222,"green",122111,NA,"False","prior_inference",3,2,1,27,12,14,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.32424,0.34243,0.32615,0.32615,0.3477,0.33333,0.32267,0.344,0.33333,0.32305,0.34361,0.32327,0.32327,0.35346,0.33333,0.31846,0.34821,122111,0
"1402",1522,76,2227,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,231,NA,131,331,"blue",323211,NA,"True","prior_inference",3,2,1,8,7,9,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.125,0.75,0.125,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.2305,0.53899,0.2305,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,0
"1403",1523,76,2057,8,"English","solid things",0.75,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,322,333,"square",321111,NA,"True","prior_inference",1,2,3,3,15,27,NA,NA,NA,0.42857,0.28571,0.28571,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.75,0.125,0.125,0.75,0.125,0.125,0.33333,0.33333,0.33333,0.53899,0.2305,0.2305,0.53899,0.2305,0.2305,321111,0
"1404",1524,76,612,9,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,312,NA,311,123,"red",112121,NA,"False","prior_inference",3,2,1,12,3,22,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.32424,0.33333,0.34243,0.34243,0.32424,0.33333,0.32615,0.3477,0.32615,0.32305,0.33333,0.34361,0.34361,0.32305,0.33333,0.32327,0.35346,0.32327,112121,0
"1405",1525,76,763,10,"English","solid things",0.2,"striped things",0.8,"polka-dotted things",0.5,"clouds",0.5,"circles",0.75,"squares",0.25,NA,NA,NA,NA,NA,NA,NA,221,NA,311,313,"blue",211212,NA,"True","prior_inference",3,2,1,5,3,21,0.33333,0.5,0.16667,0.13333,0.53333,0.33333,NA,NA,NA,0.33333,0.5301,0.13657,0.13657,0.5301,0.33333,0.338,0.33333,0.32867,0.33333,0.43623,0.23044,0.23044,0.43623,0.33333,0.33881,0.33333,0.32786,211212,0
"1406",1526,76,2065,11,"English","clouds",0.35,"circles",0.3,"squares",0.95,"blue things",0.35,"red things",0.8,"green things",0.4,NA,NA,NA,NA,NA,NA,NA,312,NA,213,111,"solid",321111,NA,"True","prior_inference",2,1,3,12,20,1,0.21875,0.1875,0.59375,NA,NA,NA,0.22581,0.51613,0.25806,0.125,0.125,0.75,0.33333,0.33333,0.33333,0.125,0.75,0.125,0.2305,0.2305,0.53899,0.33333,0.33333,0.33333,0.2305,0.53899,0.2305,321111,0
"1407",1527,76,560,12,"English","solid things",0.95,"striped things",0.5,"polka-dotted things",0,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,112,NA,132,232,"cloud",213212,NA,"True","prior_inference",1,2,3,10,16,17,NA,NA,NA,0.65517,0.34483,0,0.33333,0.33333,0.33333,0.338,0.32867,0.33333,0.5301,0.33333,0.13657,0.33333,0.33333,0.33333,0.33881,0.32786,0.33333,0.43623,0.33333,0.23044,0.33333,0.33333,0.33333,213212,0
"1408",1528,76,1925,13,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,322,NA,131,111,"striped",111212,NA,"False","prior_inference",2,1,3,15,7,1,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.32267,0.33333,0.344,0.32615,0.3477,0.32615,0.32267,0.344,0.33333,0.31846,0.33333,0.34821,0.32327,0.35346,0.32327,0.31846,0.34821,0.33333,111212,0
"1409",1529,76,498,14,"English","clouds",0.5,"circles",1,"squares",0.3,"blue things",0.75,"red things",0.5,"green things",0.3,NA,NA,NA,NA,NA,NA,NA,221,NA,323,132,"striped",211111,NA,"True","prior_inference",2,1,3,5,24,16,0.27778,0.55556,0.16667,NA,NA,NA,0.48387,0.32258,0.19355,0.32714,0.57673,0.09612,0.33333,0.338,0.32867,0.57673,0.32714,0.09612,0.32607,0.47205,0.20188,0.33333,0.33881,0.32786,0.47205,0.32607,0.20188,211111,0
"1410",1530,76,377,15,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,113,NA,123,323,"solid",122132,NA,"False","prior_inference",2,1,3,19,22,24,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.34243,0.33333,0.32424,0.344,0.32267,0.33333,0.33333,0.33333,0.33333,0.34361,0.33333,0.32305,0.34821,0.31846,0.33333,0.33333,0.33333,0.33333,123221,0
"1421",1541,77,2206,6,"english","solid things",0,"striped things",1,"polka-dotted things",0,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,122,NA,112,132,"red",323211,NA,"True","prior_inference",3,2,1,13,10,16,0.33333,0.33333,0.33333,0,1,0,NA,NA,NA,0.33333,0.33333,0.33333,0.125,0.75,0.125,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.22684,0.54632,0.22684,0.33333,0.33333,0.33333,323211,0
"1422",1542,77,788,7,"english","blue things",1,"red things",0.55,"green things",0.5,"clouds",0.5,"circles",1,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,231,NA,332,312,"polka-dotted",211212,NA,"True","prior_inference",2,3,1,8,18,12,0.25,0.5,0.25,NA,NA,NA,0.4878,0.26829,0.2439,0.33333,0.53846,0.12821,0.27781,0.33333,0.38886,0.53846,0.12821,0.33333,0.33333,0.47104,0.19563,0.2466,0.33333,0.42006,0.47104,0.19563,0.33333,211212,0
"1423",1543,77,1067,8,"english","solid things",1,"striped things",0.05,"polka-dotted things",0.05,"clouds",0.05,"circles",0,"squares",0.05,NA,NA,NA,NA,NA,NA,NA,313,NA,331,332,"green",113212,NA,"False","prior_inference",3,2,1,21,9,18,0.5,0,0.5,0.90909,0.04545,0.04545,NA,NA,NA,0.33333,0.33333,0.33333,0.43745,0.33333,0.22922,0.25585,0.25585,0.48829,0.33333,0.33333,0.33333,0.47101,0.33333,0.19566,0.2269,0.2269,0.5462,113212,0
"1424",1544,77,315,9,"english","solid things",0,"striped things",0,"polka-dotted things",0.95,"blue things",0,"red things",0.95,"green things",0,NA,NA,NA,NA,NA,NA,NA,232,NA,212,122,"circle",213211,NA,"True","prior_inference",1,2,3,17,11,13,NA,NA,NA,0,0,1,0,1,0,0.27781,0.38886,0.33333,0.10526,0.2632,0.63155,0.33333,0.33333,0.33333,0.2466,0.42006,0.33333,0.22682,0.22692,0.54626,0.33333,0.33333,0.33333,213211,0
"1425",1545,77,2068,10,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.45,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,323,NA,233,113,"green",321111,NA,"True","prior_inference",3,2,1,24,26,19,0.33333,0.33333,0.33333,0.34483,0.34483,0.31034,NA,NA,NA,0.125,0.125,0.75,0.125,0.75,0.125,0.33333,0.33333,0.33333,0.22684,0.22684,0.54632,0.22684,0.54632,0.22684,0.33333,0.33333,0.33333,321111,0
"1426",1546,77,1857,11,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,221,221,"solid",123212,NA,"False","prior_inference",2,3,1,3,5,5,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.22922,0.43745,0.43745,0.22922,0.33333,0.33333,0.33333,0.33333,0.33333,0.19566,0.47101,0.47101,0.19566,0.33333,0.33333,0.33333,0.33333,123212,0
"1427",1547,77,1932,12,"english","solid things",0.05,"striped things",0.1,"polka-dotted things",0.5,"blue things",0.95,"red things",0.95,"green things",0.95,NA,NA,NA,NA,NA,NA,NA,333,NA,222,122,"square",111212,NA,"False","prior_inference",1,2,3,27,14,13,NA,NA,NA,0.07692,0.15385,0.76923,0.33333,0.33333,0.33333,0.25585,0.25585,0.48829,0.33333,0.22922,0.43745,0.33333,0.22922,0.43745,0.2269,0.2269,0.5462,0.33333,0.19566,0.47101,0.33333,0.19566,0.47101,111212,0
"1428",1548,77,600,13,"english","clouds",0.95,"circles",0.5,"squares",0.5,"solid things",1,"striped things",0.05,"polka-dotted things",0.05,NA,NA,NA,NA,NA,NA,NA,112,NA,122,123,"red",213212,NA,"True","prior_inference",3,1,2,10,13,22,0.48718,0.25641,0.25641,0.90909,0.04545,0.04545,NA,NA,NA,0.33333,0.33333,0.33333,0.53846,0.12821,0.33333,0.33333,0.38886,0.27781,0.33333,0.33333,0.33333,0.47104,0.19563,0.33333,0.33333,0.42006,0.2466,213212,0
"1429",1549,77,677,14,"english","solid things",0.9,"striped things",0.9,"polka-dotted things",0.9,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,323,NA,133,312,"green",212211,NA,"True","prior_inference",3,2,1,24,25,12,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.11111,0.33333,0.55556,0.2632,0.63155,0.10526,0.33333,0.27781,0.38886,0.2465,0.33333,0.42017,0.22692,0.54626,0.22682,0.33333,0.2466,0.42006,212211,0
"1430",1550,77,1320,15,"english","clouds",0.9,"circles",0.95,"squares",0.95,"solid things",1,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,231,NA,213,133,"blue",122122,NA,"False","prior_inference",3,1,2,8,20,25,0.32143,0.33929,0.33929,0.5,0.25,0.25,NA,NA,NA,0.2479,0.41877,0.33333,0.2479,0.33333,0.41877,0.43745,0.33333,0.22922,0.24657,0.4201,0.33333,0.24657,0.33333,0.4201,0.47101,0.33333,0.19566,122122,0
"1441",1561,78,1595,6,"English","clouds",0,"circles",0,"squares",1,"blue things",0,"red things",1,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,312,NA,312,111,"solid",322121,NA,"True","prior_inference",2,1,3,12,12,1,0,0,1,NA,NA,NA,0,0.66667,0.33333,0.14815,0.33333,0.51852,0.33333,0.33333,0.33333,0.14815,0.51852,0.33333,0.03848,0.33333,0.62819,0.33333,0.33333,0.33333,0.03848,0.62819,0.33333,322121,0
"1442",1562,78,1165,7,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",1,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,223,NA,213,222,"green",212232,NA,"True","prior_inference",3,1,2,23,20,14,0.33333,0.33333,0.33333,0.25,0.5,0.25,NA,NA,NA,0.33333,0.33333,0.33333,0.10908,0.55759,0.33333,0.33333,0.29078,0.37589,0.33333,0.33333,0.33333,0.02129,0.64538,0.33333,0.33333,0.29525,0.37142,213222,0
"1443",1563,78,854,8,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,131,NA,332,221,"cloud",112122,NA,"False","prior_inference",1,2,3,7,18,5,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.45502,0.27249,0.27249,0.33333,0.26413,0.40254,0.40254,0.26413,0.33333,0.43375,0.28313,0.28313,0.33333,0.26588,0.40079,0.40079,0.26588,0.33333,112122,0
"1444",1564,78,391,9,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,123,NA,223,222,"cloud",122132,NA,"False","prior_inference",1,2,3,22,23,14,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.41696,0.2497,0.33333,0.33333,0.33333,0.33333,0.33333,0.26413,0.40254,0.40337,0.2633,0.33333,0.33333,0.33333,0.33333,0.33333,0.26588,0.40079,123221,0
"1445",1565,78,2021,10,"English","clouds",1,"circles",0,"squares",0.5,"blue things",0,"red things",0.5,"green things",1,NA,NA,NA,NA,NA,NA,NA,113,NA,111,213,"solid",322122,NA,"True","prior_inference",2,1,3,19,1,20,0.66667,0,0.33333,NA,NA,NA,0,0.33333,0.66667,0.51852,0.14815,0.33333,0.33333,0.33333,0.33333,0.14815,0.33333,0.51852,0.62819,0.03848,0.33333,0.33333,0.33333,0.33333,0.03848,0.33333,0.62819,322122,0
"1446",1566,78,1793,11,"English","blue things",0,"red things",0.5,"green things",0.65,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,313,NA,313,311,"square",322132,NA,"True","prior_inference",1,3,2,21,21,3,NA,NA,NA,0.33333,0.33333,0.33333,0,0.43478,0.56522,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.14815,0.33333,0.51852,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.03848,0.33333,0.62819,323221,0
"1447",1567,78,1458,12,"English","clouds",1,"circles",0,"squares",0,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,112,NA,232,332,"solid",123211,NA,"False","prior_inference",2,1,3,10,17,18,1,0,0,NA,NA,NA,0.33333,0.33333,0.33333,0.45502,0.27249,0.27249,0.41696,0.33333,0.2497,0.33333,0.33333,0.33333,0.43375,0.28313,0.28313,0.40337,0.33333,0.2633,0.33333,0.33333,0.33333,123211,0
"1448",1568,78,675,13,"English","blue things",0.7,"red things",0,"green things",0.5,"clouds",0.95,"circles",0.05,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,131,NA,232,311,"polka-dotted",212211,NA,"True","prior_inference",2,3,1,7,17,3,0.63333,0.03333,0.33333,NA,NA,NA,0.58333,0,0.41667,0.61807,0.10301,0.27891,0.29078,0.33333,0.37589,0.55759,0.10908,0.33333,0.69367,0.02192,0.28442,0.29525,0.33333,0.37142,0.64538,0.02129,0.33333,212211,0
"1449",1569,78,118,14,"English","blue things",1,"red things",0,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,221,NA,222,113,"striped",212111,NA,"True","prior_inference",2,3,1,5,14,19,0.33333,0.33333,0.33333,NA,NA,NA,0.66667,0,0.33333,0.29078,0.37589,0.33333,0.29078,0.37589,0.33333,0.61807,0.10301,0.27891,0.29525,0.37142,0.33333,0.29525,0.37142,0.33333,0.69367,0.02192,0.28442,212111,0
"1450",1570,78,824,15,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,331,NA,133,222,"blue",112111,NA,"False","prior_inference",3,2,1,9,25,14,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.27249,0.27249,0.45502,0.33333,0.26413,0.40254,0.45502,0.27249,0.27249,0.28313,0.28313,0.43375,0.33333,0.26588,0.40079,0.43375,0.28313,0.28313,112111,0
"1461",1581,79,894,6,"ENGLISH","solid things",0.2,"striped things",0.2,"polka-dotted things",0.9,"blue things",0.85,"red things",0.25,"green things",0.05,NA,NA,NA,NA,NA,NA,NA,131,NA,332,211,"cloud",112122,NA,"False","prior_inference",1,2,3,7,18,2,NA,NA,NA,0.15385,0.15385,0.69231,0.73913,0.21739,0.04348,0.5926,0.2037,0.2037,0.2029,0.33333,0.46377,0.46377,0.2029,0.33333,0.41459,0.2927,0.2927,0.30189,0.33333,0.36478,0.36478,0.30189,0.33333,112122,0
"1462",1582,79,1415,7,"ENGLISH","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.75,"striped things",0.25,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,112,NA,312,232,"red",322111,NA,"True","prior_inference",3,1,2,10,12,17,0.33333,0.33333,0.33333,0.5,0.16667,0.33333,NA,NA,NA,0.75,0.125,0.125,0.51852,0.33333,0.14815,0.33333,0.33333,0.33333,0.4148,0.2926,0.2926,0.36485,0.33333,0.30182,0.33333,0.33333,0.33333,322111,0
"1463",1583,79,431,8,"ENGLISH","solid things",0.35,"striped things",0.75,"polka-dotted things",0.2,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,111,NA,123,122,"cloud",321112,NA,"True","prior_inference",1,2,3,1,22,13,NA,NA,NA,0.26923,0.57692,0.15385,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.57143,0.09524,0.33333,0.75,0.125,0.125,0.33333,0.33333,0.33333,0.39092,0.27575,0.33333,0.4148,0.2926,0.2926,321211,0
"1464",1584,79,1573,9,"ENGLISH","clouds",0.5,"circles",0.85,"squares",0.2,"blue things",0.2,"red things",0.85,"green things",0.1,NA,NA,NA,NA,NA,NA,NA,222,NA,222,121,"striped",322121,NA,"True","prior_inference",2,1,3,14,14,4,0.32258,0.54839,0.12903,NA,NA,NA,0.17391,0.73913,0.08696,0.14815,0.51852,0.33333,0.33333,0.33333,0.33333,0.14815,0.51852,0.33333,0.30182,0.36485,0.33333,0.33333,0.33333,0.33333,0.30182,0.36485,0.33333,322121,0
"1465",1585,79,627,10,"ENGLISH","clouds",0.25,"circles",0.25,"squares",0.95,"solid things",0.75,"striped things",0.7,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,322,NA,323,131,"red",112121,NA,"False","prior_inference",3,1,2,15,24,7,0.17241,0.17241,0.65517,0.38462,0.35897,0.25641,NA,NA,NA,0.2029,0.33333,0.46377,0.33333,0.46377,0.2029,0.2037,0.5926,0.2037,0.30189,0.33333,0.36478,0.33333,0.36478,0.30189,0.2927,0.41459,0.2927,112121,0
"1466",1586,79,1503,11,"ENGLISH","solid things",0.85,"striped things",0.3,"polka-dotted things",0.35,"clouds",0.75,"circles",0.1,"squares",0.1,NA,NA,NA,NA,NA,NA,NA,121,NA,111,311,"blue",322112,NA,"True","prior_inference",3,2,1,4,1,3,0.78947,0.10526,0.10526,0.56667,0.2,0.23333,NA,NA,NA,0.51852,0.33333,0.14815,0.09524,0.57143,0.33333,0.33333,0.33333,0.33333,0.36485,0.33333,0.30182,0.27575,0.39092,0.33333,0.33333,0.33333,0.33333,322112,0
"1467",1587,79,2375,12,"ENGLISH","clouds",0.9,"circles",0.1,"squares",0.05,"solid things",0.75,"striped things",0.1,"polka-dotted things",0.15,NA,NA,NA,NA,NA,NA,NA,111,NA,112,113,"blue",113232,NA,"False","prior_inference",3,1,2,1,10,19,0.85714,0.09524,0.04762,0.75,0.1,0.15,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5926,0.2037,0.2037,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.41459,0.2927,0.2927,113232,0
"1468",1588,79,1747,13,"ENGLISH","solid things",0.3,"striped things",0.25,"polka-dotted things",0.75,"blue things",0.7,"red things",0.3,"green things",0.05,NA,NA,NA,NA,NA,NA,NA,132,NA,131,211,"cloud",212112,NA,"True","prior_inference",1,2,3,16,7,2,NA,NA,NA,0.23077,0.19231,0.57692,0.66667,0.28571,0.04762,0.43401,0.23266,0.33333,0.23266,0.33333,0.43401,0.11907,0.5476,0.33333,0.36471,0.30196,0.33333,0.30196,0.33333,0.36471,0.27582,0.39085,0.33333,212112,0
"1469",1589,79,2370,14,"ENGLISH","blue things",0.95,"red things",0.15,"green things",0.1,"clouds",0.1,"circles",0.05,"squares",0.9,NA,NA,NA,NA,NA,NA,NA,321,NA,311,331,"striped",113232,NA,"False","prior_inference",2,3,1,6,3,9,0.09524,0.04762,0.85714,NA,NA,NA,0.79167,0.125,0.08333,0.33333,0.33333,0.33333,0.2037,0.5926,0.2037,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.2927,0.41459,0.2927,0.33333,0.33333,0.33333,113232,0
"1470",1590,79,703,15,"ENGLISH","blue things",0.75,"red things",0.2,"green things",0.4,"solid things",0.6,"striped things",0.5,"polka-dotted things",0.2,NA,NA,NA,NA,NA,NA,NA,111,NA,113,221,"cloud",212122,NA,"True","prior_inference",1,3,2,1,19,5,NA,NA,NA,0.46154,0.38462,0.15385,0.55556,0.14815,0.2963,0.43401,0.23266,0.33333,0.43401,0.23266,0.33333,0.5469,0.33333,0.11977,0.36471,0.30196,0.33333,0.36471,0.30196,0.33333,0.36492,0.33333,0.30175,212122,0
"1481",1601,80,946,6,"english","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,321,NA,321,132,"square",212121,NA,"False","prior_inference",1,3,2,6,6,16,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32867,0.33333,0.338,0.33333,0.338,0.32867,0.338,0.32867,0.33333,0.33235,0.33333,0.33431,0.33333,0.33431,0.33235,0.33431,0.33235,0.33333,212121,0
"1482",1602,80,775,7,"english","blue things",0.5,"red things",0.7,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.75,NA,NA,NA,NA,NA,NA,NA,332,NA,231,211,"polka-dotted",211212,NA,"True","prior_inference",2,3,1,18,8,2,0.28571,0.28571,0.42857,NA,NA,NA,0.29412,0.41176,0.29412,0.33333,0.13657,0.5301,0.32867,0.33333,0.338,0.13657,0.5301,0.33333,0.33333,0.28732,0.37934,0.33235,0.33333,0.33431,0.28732,0.37934,0.33333,211212,0
"1483",1603,80,2389,8,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,312,NA,332,322,"solid",113232,NA,"False","prior_inference",2,1,3,12,18,15,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.3477,0.32615,0.32615,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33765,0.33117,0.33117,0.33333,0.33333,0.33333,113232,0
"1484",1604,80,350,9,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.7,NA,NA,NA,NA,NA,NA,NA,131,NA,111,123,"blue",213211,NA,"True","prior_inference",3,1,2,7,1,22,0.33333,0.33333,0.33333,0.29412,0.29412,0.41176,NA,NA,NA,0.33333,0.33333,0.33333,0.09612,0.32714,0.57673,0.338,0.33333,0.32867,0.33333,0.33333,0.33333,0.27265,0.33203,0.39532,0.33431,0.33333,0.33235,213211,0
"1485",1605,80,2160,10,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,123,233,"blue",121111,NA,"False","prior_inference",3,2,1,3,22,26,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.32615,0.32615,0.3477,0.3477,0.32615,0.32615,0.344,0.33333,0.32267,0.33117,0.33117,0.33765,0.33765,0.33117,0.33117,0.33656,0.33333,0.3301,121111,0
"1486",1606,80,1942,11,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,223,NA,132,112,"striped",111212,NA,"False","prior_inference",2,1,3,23,16,10,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.32267,0.344,0.33333,0.32615,0.3477,0.32615,0.33333,0.32267,0.344,0.3301,0.33656,0.33333,0.33117,0.33765,0.33117,0.33333,0.3301,0.33656,111212,0
"1487",1607,80,1026,12,"english","clouds",0.65,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.65,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,122,NA,232,133,"red",212212,NA,"True","prior_inference",3,1,2,13,17,25,0.39394,0.30303,0.30303,0.30303,0.39394,0.30303,NA,NA,NA,0.56267,0.104,0.33333,0.33333,0.5301,0.13657,0.33333,0.338,0.32867,0.3824,0.28426,0.33333,0.33333,0.37934,0.28732,0.33333,0.33431,0.33235,212212,0
"1488",1608,80,1043,13,"english","clouds",0.5,"circles",0.65,"squares",0.5,"solid things",0.65,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,212,NA,132,113,"red",212212,NA,"True","prior_inference",3,1,2,11,16,19,0.30303,0.39394,0.30303,0.39394,0.30303,0.30303,NA,NA,NA,0.13657,0.5301,0.33333,0.56267,0.33333,0.104,0.33333,0.338,0.32867,0.28732,0.37934,0.33333,0.3824,0.33333,0.28426,0.33333,0.33431,0.33235,212212,0
"1489",1609,80,287,14,"english","clouds",0.7,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.65,NA,NA,NA,NA,NA,NA,NA,123,NA,221,113,"striped",212222,NA,"True","prior_inference",2,1,3,22,5,19,0.41176,0.29412,0.29412,NA,NA,NA,0.30303,0.30303,0.39394,0.56267,0.104,0.33333,0.32867,0.338,0.33333,0.104,0.33333,0.56267,0.3824,0.28426,0.33333,0.33235,0.33431,0.33333,0.28426,0.33333,0.3824,212222,0
"1490",1610,80,199,15,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.7,NA,NA,NA,NA,NA,NA,NA,213,NA,212,212,"solid",323212,NA,"True","prior_inference",2,1,3,20,11,11,0.33333,0.33333,0.33333,NA,NA,NA,0.29412,0.29412,0.41176,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09524,0.57143,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.27212,0.39455,323212,0
