"","X","workerid","item","slide_number","condition","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","property1","property2","target","obj2","obj3","utterance","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"679",709,47,67,6,"1/2","english","clouds",0,"circles",0,"squares",1,"blue things",0.9,"red things",0.5,"green things",0,"shape","color",311,111,213,"solid",2,1,3,3,1,20,0,0,1,NA,NA,NA,0.64286,0.35714,0,0.09789,0.10967,0.79244,0.33333,0.33333,0.33333,0.5349,0.33333,0.13177,0.1279,0.13136,0.74074,0.33333,0.33333,0.33333,0.51186,0.33333,0.15481,322111,1.02722349703313
"680",710,47,90,7,"1/2","english","solid things",0.35,"striped things",0.15,"polka-dotted things",1,"clouds",1,"circles",0.35,"squares",0,"texture","shape",133,123,223,"cloud",1,2,1,25,22,23,0.74074,0.25926,0,0.23333,0.1,0.66667,NA,NA,NA,0.37906,0.28761,0.33333,0.33333,0.09484,0.57182,0.33333,0.33333,0.33333,0.44357,0.2231,0.33333,0.33333,0.11643,0.55024,0.33333,0.33333,0.33333,213212,1.90615917402182
"681",711,47,195,8,"1/3","english","clouds",0,"circles",0,"squares",1,"solid things",0.75,"striped things",1,"polka-dotted things",0.45,"shape","texture",322,122,122,"square",1,1,2,15,13,13,0,0,1,0.34091,0.45455,0.20455,NA,NA,NA,0.22252,0.33333,0.44415,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15342,0.33333,0.51325,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123232,1.91020709253456
"682",712,47,300,9,"3/3","english","blue things",1,"red things",0.55,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",1,"shape","color",311,311,311,"square",1,3,1,3,3,3,0.25,0.25,0.5,NA,NA,NA,0.4878,0.26829,0.2439,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"683",713,47,44,10,"2/3","english","solid things",0.6,"striped things",0.2,"polka-dotted things",1,"clouds",0.2,"circles",0.75,"squares",0,"shape","texture",233,133,233,"circle",1,2,1,26,25,26,0.21053,0.78947,0,0.33333,0.11111,0.55556,NA,NA,NA,0.29255,0.37412,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.22575,0.44092,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232,2.1335699883271
"684",714,47,84,11,"1/2","english","blue things",0.7,"red things",0.45,"green things",0.1,"clouds",0.05,"circles",1,"squares",0.45,"color","shape",211,113,213,"solid",2,3,1,2,19,20,0.03333,0.66667,0.3,NA,NA,NA,0.56,0.36,0.08,0.1279,0.53876,0.33333,0.33333,0.33333,0.33333,0.59821,0.33333,0.06845,0.1536,0.51306,0.33333,0.33333,0.33333,0.33333,0.56987,0.33333,0.09679,322112,1.70821456974999
"685",715,47,106,12,"2/2","english","blue things",0.2,"red things",0.9,"green things",0.45,"clouds",0,"circles",1,"squares",0.5,"shape","color",222,222,121,"circle",1,3,1,14,14,4,0,0.66667,0.33333,NA,NA,NA,0.12903,0.58065,0.29032,0.29723,0.36944,0.33333,0.33333,0.33333,0.33333,0.29723,0.36944,0.33333,0.22838,0.43828,0.33333,0.33333,0.33333,0.33333,0.22838,0.43828,0.33333,213221,2.08373741985719
"686",716,47,186,13,"1/3","english","blue things",0.5,"red things",0.5,"green things",0.7,"clouds",0.05,"circles",0.85,"squares",0.05,"shape","color",213,313,113,"circle",1,3,1,20,21,19,0.05263,0.89474,0.05263,NA,NA,NA,0.29412,0.29412,0.41176,0.26408,0.47183,0.26408,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.19174,0.61652,0.19174,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113232,1.9108339597593
"687",717,47,125,14,"2/2","english","blue things",0.05,"red things",1,"green things",0.5,"solid things",0.15,"striped things",0.8,"polka-dotted things",0.1,"texture","color",322,332,321,"square",1,3,2,15,18,6,NA,NA,NA,0.14286,0.7619,0.09524,0.03226,0.64516,0.32258,0.33333,0.33333,0.33333,0.33333,0.53876,0.1279,0.1279,0.53876,0.33333,0.33333,0.33333,0.33333,0.33333,0.51306,0.1536,0.1536,0.51306,0.33333,322122,1.64377146348697
"688",718,47,29,15,"2/3","english","solid things",0.15,"striped things",0.5,"polka-dotted things",1,"blue things",0.65,"red things",0.5,"green things",0.5,"texture","color",331,311,331,"polka-dotted",2,2,3,9,3,9,NA,NA,NA,0.09091,0.30303,0.60606,0.39394,0.30303,0.30303,0.33333,0.33333,0.33333,0.29255,0.33333,0.37412,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.22575,0.33333,0.44092,0.33333,0.33333,0.33333,213232,2.13912975179671
"689",719,47,63,16,"1/2","english","blue things",0.05,"red things",0.95,"green things",0.05,"solid things",0.5,"striped things",1,"polka-dotted things",0,"color","texture",222,221,233,"circle",1,3,2,14,5,26,NA,NA,NA,0.33333,0.66667,0,0.04762,0.90476,0.04762,0.33333,0.33333,0.33333,0.33333,0.5349,0.13177,0.09789,0.79244,0.10967,0.33333,0.33333,0.33333,0.33333,0.51186,0.15481,0.1279,0.74074,0.13136,322111,1.20972105669228
"690",720,47,73,17,"1/2","english","solid things",0.1,"striped things",0.45,"polka-dotted things",0.75,"blue things",0.75,"red things",0,"green things",0.5,"color","texture",131,132,112,"polka-dotted",2,2,3,7,16,10,NA,NA,NA,0.07692,0.34615,0.57692,0.6,0,0.4,0.33333,0.33333,0.33333,0.28761,0.33333,0.37906,0.57182,0.09484,0.33333,0.33333,0.33333,0.33333,0.2231,0.33333,0.44357,0.55024,0.11643,0.33333,213212,1.81060176802801
"691",721,48,199,3,"1/3","English","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",0,"red things",0,"green things",0,"texture","color",223,213,233,"circle",1,2,3,23,20,26,NA,NA,NA,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09906,0.80188,0.09906,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.12835,0.74331,0.12835,0.33333,0.33333,0.33333,323211,1.31940890104696
"692",722,48,275,4,"3/3","English","clouds",0,"circles",0,"squares",0,"solid things",0,"striped things",0,"polka-dotted things",0,"shape","texture",233,233,233,"polka-dotted",2,1,2,26,26,26,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"693",723,48,238,5,"1/1","English","blue things",0,"red things",0,"green things",1,"solid things",0.7,"striped things",0,"polka-dotted things",0,"texture","color",213,221,232,"circle",1,3,2,20,5,17,NA,NA,NA,1,0,0,0,0,1,0.33333,0.33333,0.33333,0.80188,0.09906,0.09906,0.09906,0.09906,0.80188,0.33333,0.33333,0.33333,0.74331,0.12835,0.12835,0.12835,0.12835,0.74331,321111,0.441593224757703
"694",724,48,53,6,"1/2","English","clouds",0,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",0,"color","shape",232,231,331,"red",3,1,3,17,8,9,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.41342,0.25325,0.33333,0.33333,0.33333,0.23184,0.43483,0.33333,0.33333,0.47086,0.19581,0.33333,0.33333,0.33333,0.15619,0.51048,0.33333,123221,2.24947400170726
"695",725,48,192,7,"1/3","English","clouds",0,"circles",0,"squares",0,"blue things",0.8,"red things",0,"green things",0,"color","shape",131,133,133,"polka-dotted",2,1,3,7,25,25,0.33333,0.33333,0.33333,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.60361,0.33333,0.06306,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.57178,0.33333,0.09488,323212,1.60344376297097
"696",726,48,173,8,"1/3","English","clouds",0.9,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",0,"shape","color",111,211,211,"blue",3,1,3,1,2,2,1,0,0,NA,NA,NA,0.33333,0.33333,0.33333,0.60361,0.06306,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.57178,0.09488,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212,1.60344376297097
"697",727,48,85,9,"1/2","English","blue things",0,"red things",0,"green things",1,"clouds",0,"circles",0,"squares",0,"color","shape",233,331,232,"green",3,3,1,26,9,17,0.33333,0.33333,0.33333,NA,NA,NA,0,0,1,0.33333,0.40512,0.26154,0.33333,0.33333,0.33333,0.27566,0.26091,0.46343,0.33333,0.46875,0.19792,0.33333,0.33333,0.33333,0.19543,0.19116,0.61341,113221,1.88353843466595
"698",728,48,160,10,"1/3","English","solid things",0,"striped things",0,"polka-dotted things",0.85,"blue things",0,"red things",0,"green things",0,"texture","color",233,213,223,"green",3,2,3,26,20,23,NA,NA,NA,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09906,0.09906,0.80188,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.12835,0.12835,0.74331,0.33333,0.33333,0.33333,323211,1.31940890104696
"699",729,48,114,11,"2/2","English","blue things",0,"red things",0,"green things",0,"clouds",0,"circles",0,"squares",0,"shape","color",122,321,122,"red",3,3,1,13,6,13,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.36944,0.33333,0.29723,0.33333,0.33333,0.33333,0.29723,0.36944,0.33333,0.43828,0.33333,0.22838,0.33333,0.33333,0.33333,0.22838,0.43828,0.33333,213221,2.20509300912498
"700",730,48,27,12,"2/3","English","blue things",0,"red things",0,"green things",0,"clouds",0,"circles",0.7,"squares",0,"shape","color",222,122,222,"striped",2,3,1,14,13,14,0,1,0,NA,NA,NA,0.33333,0.33333,0.33333,0.13758,0.52909,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15637,0.5103,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,1.735214827908
"701",731,48,216,13,"1/1","English","clouds",0,"circles",0,"squares",0,"blue things",0,"red things",0.8,"green things",0,"shape","color",122,323,223,"cloud",1,1,3,13,24,23,0.33333,0.33333,0.33333,NA,NA,NA,0,1,0,0.49011,0.25495,0.25495,0.33333,0.33333,0.33333,0.33333,0.43854,0.22812,0.62276,0.18862,0.18862,0.33333,0.33333,0.33333,0.33333,0.51169,0.15498,113212,1.97314094992701
"702",732,48,153,14,"1/3","English","solid things",0,"striped things",0.85,"polka-dotted things",0,"clouds",0,"circles",0,"squares",0,"texture","shape",321,311,311,"blue",3,2,1,6,3,3,0.33333,0.33333,0.33333,0,1,0,NA,NA,NA,0.33333,0.33333,0.33333,0.06306,0.60361,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09488,0.57178,0.33333,0.33333,0.33333,0.33333,323212,1.60344376297097
"703",733,48,35,15,"2/3","English","solid things",0,"striped things",0.05,"polka-dotted things",0,"blue things",0,"red things",0.75,"green things",0,"color","texture",332,333,332,"polka-dotted",2,2,3,18,27,18,NA,NA,NA,0,1,0,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.52909,0.13758,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5103,0.15637,323221,1.735214827908
"704",734,48,241,16,"1/1","English","blue things",0.05,"red things",0.05,"green things",0,"solid things",0.05,"striped things",0.05,"polka-dotted things",0.05,"texture","color",221,213,212,"striped",2,3,2,5,20,11,NA,NA,NA,0.33333,0.33333,0.33333,0.5,0.5,0,0.33333,0.33333,0.33333,0.22812,0.43854,0.33333,0.49011,0.25495,0.25495,0.33333,0.33333,0.33333,0.15498,0.51169,0.33333,0.62276,0.18862,0.18862,123211,2.17350960958232
"705",735,48,34,17,"2/3","English","blue things",0,"red things",0,"green things",0,"solid things",0,"striped things",0.75,"polka-dotted things",0,"texture","color",321,321,331,"blue",3,3,2,6,6,9,NA,NA,NA,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.52909,0.13758,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5103,0.15637,0.33333,0.33333,0.33333,323221,1.735214827908
"706",736,49,169,3,"1/3","English","clouds",0.8,"circles",0.4,"squares",0.65,"blue things",0.4,"red things",0.65,"green things",0.35,"shape","color",112,212,312,"cloud",1,1,3,10,11,12,0.43243,0.21622,0.35135,NA,NA,NA,0.28571,0.46429,0.25,0.47183,0.26408,0.26408,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.61652,0.19174,0.19174,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113232,2.17913574716936
"707",737,49,220,4,"1/1","English","clouds",0.7,"circles",0.25,"squares",0.75,"blue things",0.3,"red things",0.7,"green things",0.6,"shape","color",233,332,331,"circle",1,1,3,26,18,9,0.41176,0.14706,0.44118,NA,NA,NA,0.1875,0.4375,0.375,0.33333,0.43854,0.22812,0.33333,0.33333,0.33333,0.25495,0.25495,0.49011,0.33333,0.51169,0.15498,0.33333,0.33333,0.33333,0.18862,0.18862,0.62276,123211,2.34720567145043
"708",738,49,31,5,"2/3","English","clouds",0.7,"circles",0.15,"squares",0.3,"solid things",0.15,"striped things",0.1,"polka-dotted things",0.4,"texture","shape",113,123,113,"cloud",1,1,2,19,22,19,0.6087,0.13043,0.26087,0.23077,0.15385,0.61538,NA,NA,NA,0.33333,0.33333,0.33333,0.52909,0.13758,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5103,0.15637,0.33333,0.33333,0.33333,0.33333,323221,2.2267514519708
"709",739,49,177,6,"1/3","English","blue things",0.75,"red things",0.25,"green things",0.7,"solid things",0.75,"striped things",0.2,"polka-dotted things",0.3,"texture","color",212,232,232,"circle",1,3,2,11,17,17,NA,NA,NA,0.6,0.16,0.24,0.44118,0.14706,0.41176,0.33333,0.33333,0.33333,0.60361,0.33333,0.06306,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.57178,0.33333,0.09488,0.33333,0.33333,0.33333,323212,2.24057198250358
"710",740,49,145,7,"2/2","English","clouds",0.75,"circles",0.3,"squares",0.65,"solid things",0.75,"striped things",0.7,"polka-dotted things",0.3,"shape","texture",122,132,322,"cloud",1,1,2,13,16,15,0.44118,0.17647,0.38235,0.42857,0.4,0.17143,NA,NA,NA,0.37906,0.33333,0.28761,0.33333,0.57284,0.09383,0.33333,0.33333,0.33333,0.44357,0.33333,0.2231,0.33333,0.5375,0.12917,0.33333,0.33333,0.33333,213222,2.1976612243591
"711",741,49,68,8,"1/2","English","blue things",0.8,"red things",0.15,"green things",0.35,"clouds",0.3,"circles",0.75,"squares",0.4,"shape","color",223,123,122,"circle",1,3,1,23,22,13,0.2069,0.51724,0.27586,NA,NA,NA,0.61538,0.11538,0.26923,0.23184,0.43483,0.33333,0.33333,0.33333,0.33333,0.33333,0.25325,0.41342,0.15619,0.51048,0.33333,0.33333,0.33333,0.33333,0.33333,0.19581,0.47086,123221,2.10859694277657
"712",742,49,97,9,"1/2","English","blue things",0.6,"red things",0.15,"green things",0.65,"solid things",0.2,"striped things",0.75,"polka-dotted things",0.6,"color","texture",233,221,231,"polka-dotted",2,3,2,26,5,8,NA,NA,NA,0.12903,0.48387,0.3871,0.42857,0.10714,0.46429,0.33333,0.33333,0.33333,0.33333,0.28761,0.37906,0.09484,0.33333,0.57182,0.33333,0.33333,0.33333,0.33333,0.2231,0.44357,0.11643,0.33333,0.55024,213212,2.50696890352618
"713",743,49,138,10,"2/2","English","solid things",0.7,"striped things",0.2,"polka-dotted things",0.6,"blue things",0.35,"red things",0.8,"green things",0.65,"texture","color",221,223,231,"blue",3,2,3,5,23,8,NA,NA,NA,0.46667,0.13333,0.4,0.19444,0.44444,0.36111,0.33333,0.33333,0.33333,0.33333,0.57284,0.09383,0.37906,0.33333,0.28761,0.33333,0.33333,0.33333,0.33333,0.5375,0.12917,0.44357,0.33333,0.2231,213222,2.66039588849504
"714",744,49,96,11,"1/2","English","clouds",0.75,"circles",0.15,"squares",0.35,"solid things",0.25,"striped things",0.75,"polka-dotted things",0.65,"texture","shape",222,232,312,"circle",1,1,2,14,17,12,0.6,0.12,0.28,0.15152,0.45455,0.39394,NA,NA,NA,0.33333,0.37701,0.28966,0.27754,0.64302,0.07944,0.33333,0.33333,0.33333,0.33333,0.44241,0.22426,0.2022,0.68033,0.11747,0.33333,0.33333,0.33333,213211,2.51585651420016
"715",745,49,7,12,"2/3","English","solid things",0.8,"striped things",0.25,"polka-dotted things",0.35,"blue things",0.35,"red things",0.5,"green things",0.15,"texture","color",311,321,311,"solid",2,2,3,3,6,3,NA,NA,NA,0.57143,0.17857,0.25,0.35,0.5,0.15,0.33333,0.33333,0.33333,0.37412,0.29255,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.44092,0.22575,0.33333,0.33333,0.33333,0.33333,213232,2.15456915665237
"716",746,49,196,13,"1/3","English","clouds",0.8,"circles",0.65,"squares",0.1,"solid things",0.25,"striped things",0.7,"polka-dotted things",0.6,"shape","texture",332,132,132,"red",3,1,2,18,16,16,0.51613,0.41935,0.06452,0.16129,0.45161,0.3871,NA,NA,NA,0.06306,0.33333,0.60361,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09488,0.33333,0.57178,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212,3.01830515659547
"717",747,49,237,14,"1/1","English","clouds",0.35,"circles",0.75,"squares",0.4,"solid things",0.4,"striped things",0.7,"polka-dotted things",0.2,"shape","texture",331,121,221,"square",1,1,2,9,4,5,0.23333,0.5,0.26667,0.30769,0.53846,0.15385,NA,NA,NA,0.25495,0.25495,0.49011,0.33333,0.22812,0.43854,0.33333,0.33333,0.33333,0.18862,0.18862,0.62276,0.33333,0.15498,0.51169,0.33333,0.33333,0.33333,113212,2.45304431304568
"718",748,49,1,15,"2/3","English","blue things",0.8,"red things",0.25,"green things",0.7,"clouds",0.35,"circles",0.2,"squares",0.55,"shape","color",221,221,321,"blue",3,3,1,5,5,6,0.31818,0.18182,0.5,NA,NA,NA,0.45714,0.14286,0.4,0.33333,0.52909,0.13758,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5103,0.15637,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,2.55569245934644
"719",749,49,46,16,"2/3","English","solid things",0.8,"striped things",0.35,"polka-dotted things",0.2,"clouds",0.15,"circles",0.75,"squares",0.35,"texture","shape",321,331,321,"square",1,2,1,6,9,6,0.12,0.6,0.28,0.59259,0.25926,0.14815,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.52909,0.13758,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5103,0.15637,0.33333,0.33333,0.33333,323221,2.20854639182032
"720",750,49,56,17,"1/2","English","clouds",0.75,"circles",0.3,"squares",0.65,"blue things",0.35,"red things",0.75,"green things",0.6,"shape","color",113,313,311,"solid",2,1,3,19,21,3,0.44118,0.17647,0.38235,NA,NA,NA,0.20588,0.44118,0.35294,0.59821,0.33333,0.06845,0.33333,0.33333,0.33333,0.1279,0.33333,0.53876,0.56987,0.33333,0.09679,0.33333,0.33333,0.33333,0.1536,0.33333,0.51306,322112,2.57223500308285
"721",751,50,171,3,"1/3","English","clouds",0,"circles",0.2,"squares",0.2,"blue things",0,"red things",1,"green things",0.25,"color","shape",312,311,311,"square",1,1,3,12,3,3,0,0.5,0.5,NA,NA,NA,0,0.8,0.2,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.06306,0.60361,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09488,0.57178,0.33333,323212,1.72219992584402
"722",752,50,243,4,"1/1","English","clouds",0.35,"circles",0.35,"squares",0.55,"blue things",0.35,"red things",0.35,"green things",0.3,"shape","color",321,122,122,"square",1,1,3,6,13,13,0.28,0.28,0.44,NA,NA,NA,0.35,0.35,0.3,0.21234,0.33333,0.45432,0.33333,0.33333,0.33333,0.45432,0.21234,0.33333,0.15066,0.33333,0.51601,0.33333,0.33333,0.33333,0.51601,0.15066,0.33333,123212,2.23667896481383
"723",753,50,119,5,"2/2","English","blue things",0.35,"red things",0.3,"green things",0.3,"solid things",1,"striped things",0.3,"polka-dotted things",0.25,"texture","color",111,112,131,"blue",3,3,2,1,10,7,NA,NA,NA,0.64516,0.19355,0.16129,0.36842,0.31579,0.31579,0.33333,0.33333,0.33333,0.57284,0.33333,0.09383,0.37906,0.28761,0.33333,0.33333,0.33333,0.33333,0.5375,0.33333,0.12917,0.44357,0.2231,0.33333,213222,2.05159389188772
"724",754,50,238,6,"1/1","English","solid things",0.65,"striped things",0.45,"polka-dotted things",0.35,"blue things",0.3,"red things",0.35,"green things",0.25,"texture","color",213,221,232,"solid",2,2,3,20,5,17,NA,NA,NA,0.44828,0.31034,0.24138,0.33333,0.38889,0.27778,0.33333,0.33333,0.33333,0.47183,0.26408,0.26408,0.26408,0.26408,0.47183,0.33333,0.33333,0.33333,0.61652,0.19174,0.19174,0.19174,0.19174,0.61652,113211,2.24160703930655
"725",755,50,117,7,"2/2","English","solid things",0.3,"striped things",0.6,"polka-dotted things",0.4,"clouds",0.85,"circles",0.4,"squares",0.25,"shape","texture",122,322,112,"striped",2,2,1,13,15,10,0.56667,0.26667,0.16667,0.23077,0.46154,0.30769,NA,NA,NA,0.57284,0.33333,0.09383,0.28761,0.37906,0.33333,0.33333,0.33333,0.33333,0.5375,0.33333,0.12917,0.2231,0.44357,0.33333,0.33333,0.33333,0.33333,213222,2.07639890255032
"726",756,50,164,8,"1/3","English","blue things",0.4,"red things",0.45,"green things",0.55,"solid things",0.3,"striped things",0.7,"polka-dotted things",0.4,"texture","color",223,233,213,"striped",2,3,2,23,26,20,NA,NA,NA,0.21429,0.5,0.28571,0.28571,0.32143,0.39286,0.33333,0.33333,0.33333,0.26408,0.47183,0.26408,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.19174,0.61652,0.19174,0.33333,0.33333,0.33333,113232,2.13992240900943
"727",757,50,279,9,"3/3","English","blue things",0,"red things",0,"green things",0,"solid things",0,"striped things",0,"polka-dotted things",0,"texture","color",231,231,231,"polka-dotted",2,3,2,8,8,8,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"728",758,50,294,10,"3/3","English","blue things",0,"red things",0,"green things",0,"solid things",0,"striped things",0,"polka-dotted things",0,"texture","color",123,123,123,"green",3,3,2,22,22,22,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"729",759,50,99,11,"1/2","English","solid things",0.15,"striped things",0.25,"polka-dotted things",0.2,"blue things",0.15,"red things",0.3,"green things",0.85,"color","texture",313,321,312,"solid",2,2,3,21,6,12,NA,NA,NA,0.25,0.41667,0.33333,0.11538,0.23077,0.65385,0.33333,0.33333,0.33333,0.37701,0.28966,0.33333,0.27754,0.07944,0.64302,0.33333,0.33333,0.33333,0.44241,0.22426,0.33333,0.2022,0.11747,0.68033,213211,2.1474595581874
"730",760,50,170,12,"1/3","English","solid things",0.65,"striped things",0.2,"polka-dotted things",0.2,"clouds",0.1,"circles",0.1,"squares",0.1,"texture","shape",211,221,231,"solid",2,2,1,2,5,8,0.33333,0.33333,0.33333,0.61905,0.19048,0.19048,NA,NA,NA,0.33333,0.33333,0.33333,0.47183,0.26408,0.26408,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.61652,0.19174,0.19174,0.33333,0.33333,0.33333,113232,2.07083224177526
"731",761,50,151,13,"1/3","English","blue things",0,"red things",0,"green things",0,"clouds",0,"circles",0,"squares",0,"color","shape",231,233,233,"blue",3,3,1,8,26,26,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.44415,0.33333,0.22252,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.51325,0.33333,0.15342,123232,2.2362645011931
