"","X","workerid","item","slide_number","condition","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","property1","property2","target","obj2","obj3","utterance","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"636",651,43,148,8,"2/2","English","clouds",0.5,"circles",0.65,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"shape","texture",212,122,212,"circle",1,1,2,11,13,11,0.30303,0.39394,0.30303,0.33333,0.33333,0.33333,NA,NA,NA,0.31008,0.35659,0.33333,0.35659,0.31008,0.33333,0.33333,0.33333,0.33333,0.30859,0.35807,0.33333,0.35807,0.30859,0.33333,0.33333,0.33333,0.33333,213221,2.19419861781944
"637",652,43,30,9,"2/3","English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.6,"blue things",0.65,"red things",0.5,"green things",0.35,"color","texture",331,333,331,"square",1,2,3,9,27,9,NA,NA,NA,0.3125,0.3125,0.375,0.43333,0.33333,0.23333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.40233,0.33333,0.26434,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.40203,0.33333,0.26464,323221,2.16981688394647
"638",653,43,172,10,"1/3","English","solid things",0.7,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,"texture","shape",113,123,123,"solid",2,2,1,19,22,22,0.33333,0.33333,0.33333,0.41176,0.29412,0.29412,NA,NA,NA,0.33333,0.33333,0.33333,0.43795,0.22872,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.4385,0.22817,0.33333,0.33333,0.33333,0.33333,123232,2.19561078634532
"639",654,43,212,11,"1/1","English","blue things",0.7,"red things",0.35,"green things",0.25,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.65,"texture","color",231,212,223,"polka-dotted",2,3,2,8,11,23,NA,NA,NA,0.30303,0.30303,0.39394,0.53846,0.26923,0.19231,0.33333,0.33333,0.33333,0.25951,0.25951,0.48099,0.48099,0.25951,0.25951,0.33333,0.33333,0.33333,0.25865,0.25865,0.48271,0.48271,0.25865,0.25865,113211,2.1226012259141
"640",655,43,50,12,"2/3","English","blue things",0.5,"red things",0.5,"green things",0.65,"clouds",0.3,"circles",0.4,"squares",0.65,"shape","color",333,333,133,"square",1,3,1,27,27,25,0.22222,0.2963,0.48148,NA,NA,NA,0.30303,0.30303,0.39394,0.29283,0.33333,0.37383,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.29107,0.33333,0.3756,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232,2.17080049368064
"641",656,43,45,13,"2/3","English","blue things",0.5,"red things",0.7,"green things",0.3,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"color","texture",112,112,113,"cloud",1,3,2,10,10,19,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.46667,0.2,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.40233,0.26434,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.40203,0.26464,323221,2.15581591408527
"642",657,43,76,14,"1/2","English","blue things",0.5,"red things",0.65,"green things",0.35,"clouds",0.35,"circles",0.5,"squares",0.75,"shape","color",332,132,133,"polka-dotted",2,3,1,18,16,25,0.21875,0.3125,0.46875,NA,NA,NA,0.33333,0.43333,0.23333,0.20035,0.33333,0.46632,0.33333,0.33333,0.33333,0.33333,0.41494,0.25173,0.2022,0.33333,0.46447,0.33333,0.33333,0.33333,0.33333,0.41363,0.25303,322112,2.12183925486794
"643",658,43,243,15,"1/1","English","clouds",0.45,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,"shape","color",321,122,122,"blue",3,1,3,6,13,13,0.31034,0.34483,0.34483,NA,NA,NA,0.33333,0.33333,0.33333,0.21077,0.33333,0.4559,0.33333,0.33333,0.33333,0.4559,0.21077,0.33333,0.21071,0.33333,0.45596,0.33333,0.33333,0.33333,0.45596,0.21071,0.33333,123212,2.27992564938868
"644",659,43,291,16,"3/3","English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,"shape","color",131,131,131,"polka-dotted",2,3,1,7,7,7,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"645",660,43,185,17,"1/3","English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.3,"red things",0.5,"green things",0.7,"color","shape",333,331,331,"polka-dotted",2,1,3,27,9,9,0.33333,0.33333,0.33333,NA,NA,NA,0.2,0.33333,0.46667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.20333,0.33333,0.46334,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.20529,0.33333,0.46138,323212,2.14240864766893
"646",676,45,226,3,"1/1","English","blue things",0.05,"red things",0.05,"green things",0.95,"solid things",0.2,"striped things",0.95,"polka-dotted things",0,"texture","color",323,332,312,"green",3,3,2,24,18,12,NA,NA,NA,0.17391,0.82609,0,0.04762,0.04762,0.90476,0.33333,0.33333,0.33333,0.08246,0.83508,0.08246,0.33333,0.05991,0.60675,0.33333,0.33333,0.33333,0.08464,0.83073,0.08464,0.33333,0.06164,0.60503,123211,1.22127912808771
"647",677,45,223,4,"1/1","English","solid things",1,"striped things",0,"polka-dotted things",0.05,"clouds",0.05,"circles",0,"squares",0.95,"shape","texture",311,121,131,"solid",2,2,1,3,4,7,0.05,0,0.95,0.95238,0,0.04762,NA,NA,NA,0.07181,0.33333,0.59486,0.80552,0.09724,0.09724,0.33333,0.33333,0.33333,0.07533,0.33333,0.59133,0.79695,0.10153,0.10153,0.33333,0.33333,0.33333,113212,0.942100258638933
"648",678,45,177,5,"1/3","English","solid things",1,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",0.9,"green things",0,"texture","color",212,232,232,"solid",2,2,3,11,17,17,NA,NA,NA,1,0,0,0,1,0,0.33333,0.33333,0.33333,0.60603,0.33333,0.06063,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.60302,0.33333,0.06364,0.33333,0.33333,0.33333,123232,1.5994330344924
"649",679,45,208,6,"1/1","English","clouds",0.95,"circles",0,"squares",0.05,"solid things",0.05,"striped things",0,"polka-dotted things",0.95,"shape","texture",131,311,221,"blue",3,1,2,7,3,5,0.95,0,0.05,0.05,0,0.95,NA,NA,NA,0.91608,0.04196,0.04196,0.04196,0.04196,0.91608,0.33333,0.33333,0.33333,0.91808,0.04096,0.04096,0.04096,0.04096,0.91808,0.33333,0.33333,0.33333,321111,0.483637577838182
"650",680,45,236,7,"1/1","English","blue things",0.05,"red things",0,"green things",0.95,"solid things",0.25,"striped things",0,"polka-dotted things",0.05,"texture","color",113,131,131,"cloud",1,3,2,19,7,7,NA,NA,NA,0.83333,0,0.16667,0.05,0,0.95,0.33333,0.33333,0.33333,0.65445,0.33333,0.01221,0.01221,0.33333,0.65445,0.33333,0.33333,0.33333,0.65154,0.33333,0.01513,0.01513,0.33333,0.65154,321212,1.71053408103125
"651",681,45,69,8,"1/2","English","clouds",0.95,"circles",0,"squares",0,"solid things",0.95,"striped things",0,"polka-dotted things",0,"shape","texture",111,211,331,"cloud",1,1,2,1,2,9,1,0,0,1,0,0,NA,NA,NA,0.78708,0.1031,0.10982,0.56744,0.33333,0.09923,0.33333,0.33333,0.33333,0.78767,0.10297,0.10936,0.56779,0.33333,0.09887,0.33333,0.33333,0.33333,113221,0.806055046431158
"652",682,45,184,9,"1/3","English","blue things",0.9,"red things",0.05,"green things",0,"solid things",0.05,"striped things",0.05,"polka-dotted things",0.95,"texture","color",121,111,131,"striped",2,3,2,4,1,7,NA,NA,NA,0.04762,0.04762,0.90476,0.94737,0.05263,0,0.33333,0.33333,0.33333,0.03883,0.92234,0.03883,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.03885,0.92231,0.03885,0.33333,0.33333,0.33333,113232,4.19629286209051
"653",683,45,10,10,"2/3","English","solid things",0,"striped things",0,"polka-dotted things",0.95,"clouds",0,"circles",0.1,"squares",0.9,"shape","texture",331,331,231,"square",1,2,1,9,9,8,0,0.1,0.9,0,0,1,NA,NA,NA,0.33333,0.11674,0.54993,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.11172,0.55494,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232,1.85156717513934
"654",684,45,296,11,"3/3","English","blue things",0.05,"red things",0.05,"green things",0.95,"solid things",0.1,"striped things",0.05,"polka-dotted things",0.8,"texture","color",333,333,333,"square",1,3,2,27,27,27,NA,NA,NA,0.10526,0.05263,0.84211,0.04762,0.04762,0.90476,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"655",685,45,234,12,"1/1","English","clouds",0.9,"circles",0.05,"squares",0.05,"blue things",0.05,"red things",0.9,"green things",0.05,"shape","color",112,211,213,"red",3,1,3,10,2,20,0.9,0.05,0.05,NA,NA,NA,0.05,0.9,0.05,0.59486,0.07181,0.33333,0.33333,0.33333,0.33333,0.09724,0.80552,0.09724,0.59133,0.07533,0.33333,0.33333,0.33333,0.33333,0.10153,0.79695,0.10153,113212,1.08180778394971
"656",686,45,247,13,"1/1","English","blue things",0.05,"red things",1,"green things",0.05,"solid things",0.95,"striped things",0.05,"polka-dotted things",0.05,"texture","color",112,123,123,"red",3,3,2,10,22,22,NA,NA,NA,0.90476,0.04762,0.04762,0.04545,0.90909,0.04545,0.33333,0.33333,0.33333,0.60891,0.05776,0.33333,0.33333,0.60891,0.05776,0.33333,0.33333,0.33333,0.60424,0.06242,0.33333,0.33333,0.60424,0.06242,123212,1.26748131233743
"657",687,45,173,14,"1/3","English","clouds",0.95,"circles",0.05,"squares",0,"blue things",0.9,"red things",0,"green things",0.05,"shape","color",111,211,211,"solid",2,1,3,1,2,2,0.95,0.05,0,NA,NA,NA,0.94737,0,0.05263,0.64331,0.02335,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.64271,0.02395,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212,1.70553103495465
"658",688,45,3,15,"2/3","English","clouds",0.05,"circles",0.95,"squares",0.05,"blue things",0.95,"red things",0.05,"green things",0.05,"color","shape",211,211,212,"circle",1,1,3,2,2,11,0.04762,0.90476,0.04762,NA,NA,NA,0.90476,0.04762,0.04762,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.61491,0.05175,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.61854,0.04813,0.33333,323221,1.73190253148066
"659",689,45,140,16,"2/2","English","clouds",0.95,"circles",0.05,"squares",0,"blue things",0.05,"red things",0.9,"green things",0.05,"shape","color",132,331,132,"polka-dotted",2,1,3,16,9,16,0.95,0.05,0,NA,NA,NA,0.05,0.9,0.05,0.60629,0.33333,0.06038,0.33333,0.33333,0.33333,0.06038,0.60629,0.33333,0.60875,0.33333,0.05791,0.33333,0.33333,0.33333,0.05791,0.60875,0.33333,322121,1.17595595466379
"660",690,45,20,17,"2/3","English","blue things",0.05,"red things",0.1,"green things",0.95,"solid things",0,"striped things",0.05,"polka-dotted things",0.9,"color","texture",333,333,332,"square",1,3,2,27,27,18,NA,NA,NA,0,0.05263,0.94737,0.04545,0.09091,0.86364,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.05175,0.61491,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.04813,0.61854,323221,1.83771876130219
"661",691,46,232,3,"1/1","English","solid things",0,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",0,"green things",0,"texture","color",323,312,311,"striped",2,2,3,24,12,3,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32191,0.34476,0.33333,0.32563,0.32563,0.34874,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123211,2.19814273458314
"662",692,46,63,4,"1/2","English","solid things",0.2,"striped things",0.9,"polka-dotted things",0.2,"blue things",0.25,"red things",0.85,"green things",0.25,"color","texture",222,221,233,"circle",1,2,3,14,5,26,NA,NA,NA,0.15385,0.69231,0.15385,0.18519,0.62963,0.18519,0.33333,0.33333,0.33333,0.33333,0.43613,0.23054,0.19011,0.60085,0.20905,0.33333,0.33333,0.33333,0.33333,0.44719,0.21948,0.19686,0.6061,0.19704,322111,1.88728514505156
"663",693,46,180,5,"1/3","English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.75,"striped things",0.2,"polka-dotted things",0.2,"texture","color",111,131,121,"cloud",1,3,2,1,7,4,NA,NA,NA,0.65217,0.17391,0.17391,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.63297,0.18351,0.18351,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.62049,0.18975,0.18975,0.33333,0.33333,0.33333,323211,1.98659692534433
"664",694,46,157,6,"1/3","English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,"shape","texture",132,232,332,"cloud",1,2,1,16,17,18,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.34333,0.32834,0.32834,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113232,2.19744705753759
"665",695,46,192,7,"1/3","English","blue things",0.85,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,"color","shape",131,133,133,"cloud",1,3,1,7,25,25,0.33333,0.33333,0.33333,NA,NA,NA,0.45946,0.27027,0.27027,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.55365,0.33333,0.11302,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.52553,0.33333,0.14113,323212,2.25642314555672
"666",696,46,16,8,"2/3","English","clouds",0.65,"circles",0.3,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"shape","texture",113,213,113,"solid",2,1,2,19,20,19,0.44828,0.2069,0.34483,0.33333,0.33333,0.33333,NA,NA,NA,0.43251,0.23416,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.45405,0.21262,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,2.15353206366355
"667",697,46,163,9,"1/3","English","clouds",0.5,"circles",0.7,"squares",0.5,"solid things",0.25,"striped things",0.25,"polka-dotted things",0.85,"texture","shape",233,213,223,"green",3,1,2,26,20,23,0.29412,0.41176,0.29412,0.18519,0.18519,0.62963,NA,NA,NA,0.33333,0.33333,0.33333,0.18351,0.18351,0.63297,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.18975,0.18975,0.62049,0.33333,0.33333,0.33333,323211,2.01451001593145
"668",698,46,240,10,"1/1","English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,"shape","color",121,322,222,"cloud",1,3,1,4,15,14,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.34874,0.32563,0.32563,0.33333,0.33333,0.33333,0.34476,0.32191,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113212,2.19814273458114
"669",699,46,294,11,"3/3","English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,"texture","color",123,123,123,"cloud",1,2,3,22,22,22,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"670",700,46,30,12,"2/3","English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.8,"red things",0.5,"green things",0.3,"color","texture",331,333,331,"square",1,2,3,9,27,9,NA,NA,NA,0.33333,0.33333,0.33333,0.5,0.3125,0.1875,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.43251,0.33333,0.23416,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.45405,0.33333,0.21262,323221,2.13321054378272
"671",701,46,267,13,"3/3","English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,"shape","color",111,111,111,"cloud",1,3,1,1,1,1,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"672",702,46,10,14,"2/3","English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.35,"squares",0.75,"shape","texture",331,331,231,"blue",3,2,1,9,9,8,0.3125,0.21875,0.46875,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.23416,0.43251,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.21262,0.45405,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,2.15238538523648
"673",703,46,152,15,"1/3","English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,"texture","color",333,313,323,"polka-dotted",2,2,3,27,21,24,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32834,0.32834,0.34333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113232,2.19744705753759
"674",704,46,119,16,"2/2","English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.8,"striped things",0.5,"polka-dotted things",0.3,"texture","color",111,112,131,"blue",3,3,2,1,10,7,NA,NA,NA,0.5,0.3125,0.1875,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.48562,0.33333,0.18104,0.33526,0.3314,0.33333,0.33333,0.33333,0.33333,0.50133,0.33333,0.16534,0.33333,0.33333,0.33333,213222,2.12354183220982
"675",705,46,285,17,"3/3","English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,"shape","color",133,133,133,"green",3,3,1,25,25,25,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"676",706,47,32,3,"2/3","english","clouds",0.9,"circles",0.35,"squares",0.2,"solid things",0.75,"striped things",0.1,"polka-dotted things",0.95,"shape","texture",131,231,131,"polka-dotted",2,1,2,7,8,7,0.62069,0.24138,0.13793,0.41667,0.05556,0.52778,NA,NA,NA,0.63062,0.03605,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.63128,0.03539,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,2.33839142705332
"677",707,47,104,4,"2/2","english","clouds",0,"circles",0,"squares",0.9,"blue things",0,"red things",0,"green things",1,"shape","color",313,113,312,"square",1,1,3,21,19,12,0,0,1,NA,NA,NA,0,0,1,0.07361,0.33333,0.59305,0.33333,0.33333,0.33333,0.33333,0.04511,0.62155,0.07364,0.33333,0.59302,0.33333,0.33333,0.33333,0.33333,0.04507,0.6216,213222,0.998005863483257
"678",708,47,82,5,"1/2","english","clouds",0.8,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",1,"color","shape",133,132,231,"green",3,1,3,25,16,8,1,0,0,NA,NA,NA,0,0,1,0.60056,0.06611,0.33333,0.33333,0.33333,0.33333,0.0634,0.06234,0.87426,0.60054,0.06613,0.33333,0.33333,0.33333,0.33333,0.06347,0.06237,0.87417,113221,0.644279524675591
"679",709,47,67,6,"1/2","english","clouds",0,"circles",0,"squares",1,"blue things",0.9,"red things",0.5,"green things",0,"shape","color",311,111,213,"solid",2,1,3,3,1,20,0,0,1,NA,NA,NA,0.64286,0.35714,0,0.05012,0.05016,0.89972,0.33333,0.33333,0.33333,0.60299,0.33333,0.06368,0.05015,0.05017,0.89968,0.33333,0.33333,0.33333,0.60296,0.33333,0.0637,322111,0.823227937156026
"680",710,47,90,7,"1/2","english","solid things",0.35,"striped things",0.15,"polka-dotted things",1,"clouds",1,"circles",0.35,"squares",0,"texture","shape",133,123,223,"cloud",1,2,1,25,22,23,0.74074,0.25926,0,0.23333,0.1,0.66667,NA,NA,NA,0.61249,0.05417,0.33333,0.33333,0.02626,0.6404,0.33333,0.33333,0.33333,0.61249,0.05417,0.33333,0.33333,0.02626,0.6404,0.33333,0.33333,0.33333,213212,2.03641605411151
"681",711,47,195,8,"1/3","english","clouds",0,"circles",0,"squares",1,"solid things",0.75,"striped things",1,"polka-dotted things",0.45,"shape","texture",322,122,122,"square",1,1,2,15,13,13,0,0,1,0.34091,0.45455,0.20455,NA,NA,NA,0.03857,0.33333,0.62809,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.03893,0.33333,0.62774,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123232,1.56368058899735
"682",712,47,300,9,"3/3","english","blue things",1,"red things",0.55,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",1,"shape","color",311,311,311,"square",1,3,1,3,3,3,0.25,0.25,0.5,NA,NA,NA,0.4878,0.26829,0.2439,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"683",713,47,44,10,"2/3","english","solid things",0.6,"striped things",0.2,"polka-dotted things",1,"clouds",0.2,"circles",0.75,"squares",0,"shape","texture",233,133,233,"circle",1,2,1,26,25,26,0.21053,0.78947,0,0.33333,0.11111,0.55556,NA,NA,NA,0.05843,0.60824,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.05843,0.60824,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232,2.08901786862642
"684",714,47,84,11,"1/2","english","blue things",0.7,"red things",0.45,"green things",0.1,"clouds",0.05,"circles",1,"squares",0.45,"color","shape",211,113,213,"solid",2,3,1,2,19,20,0.03333,0.66667,0.3,NA,NA,NA,0.56,0.36,0.08,0.04239,0.62427,0.33333,0.33333,0.33333,0.33333,0.64447,0.33333,0.0222,0.04226,0.62441,0.33333,0.33333,0.33333,0.33333,0.64457,0.33333,0.0221,322112,1.69520103248325
"685",715,47,106,12,"2/2","english","blue things",0.2,"red things",0.9,"green things",0.45,"clouds",0,"circles",1,"squares",0.5,"shape","color",222,222,121,"circle",1,3,1,14,14,4,0,0.66667,0.33333,NA,NA,NA,0.12903,0.58065,0.29032,0.07183,0.59484,0.33333,0.33333,0.33333,0.33333,0.07183,0.59484,0.33333,0.07195,0.59471,0.33333,0.33333,0.33333,0.33333,0.07195,0.59471,0.33333,213221,1.67289472526527
"686",716,47,186,13,"1/3","english","blue things",0.5,"red things",0.5,"green things",0.7,"clouds",0.05,"circles",0.85,"squares",0.05,"shape","color",213,313,113,"circle",1,3,1,20,21,19,0.05263,0.89474,0.05263,NA,NA,NA,0.29412,0.29412,0.41176,0.05316,0.89367,0.05316,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.05317,0.89366,0.05317,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113232,1.50807688769997
"687",717,47,125,14,"2/2","english","blue things",0.05,"red things",1,"green things",0.5,"solid things",0.15,"striped things",0.8,"polka-dotted things",0.1,"texture","color",322,332,321,"square",1,3,2,15,18,6,NA,NA,NA,0.14286,0.7619,0.09524,0.03226,0.64516,0.32258,0.33333,0.33333,0.33333,0.33333,0.62066,0.04601,0.04601,0.62066,0.33333,0.33333,0.33333,0.33333,0.33333,0.62042,0.04624,0.04624,0.62042,0.33333,322122,1.57502179596443
