"","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","pref7","response7","pref8","response8","pref9","response9","numFeatures","target","obj1","obj2","obj3","utterance","itemCode","condition","ambiguous","trial_type"
"1768","88","2169","13","english","clouds","0","circles","0","squares","0.65","blue things","0","red things","0","green things","0.4",NA,NA,NA,NA,NA,NA,NA,"313",NA,"122","221","solid","121111",NA,"False","prior_inference"
"1769","88","1726","14","english","blue things","0.2","red things","0","green things","0","solid things","0","striped things","0","polka-dotted things","0.6",NA,NA,NA,NA,NA,NA,NA,"331",NA,"321","122","square","212112",NA,"True","prior_inference"
"1770","88","2186","15","english","solid things","0.6","striped things","0","polka-dotted things","0","blue things","0","red things","0","green things","0.65",NA,NA,NA,NA,NA,NA,NA,"113",NA,"331","322","cloud","121111",NA,"False","prior_inference"
"1771","88","232","17","english","solid","0","cloud","0","green","1","square","0.95","blue","0",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"111","111","313",NA,NA,"212132","True","utterance_choice"
"1772","88","461","18","english","blue","1","red","1","square","1","polka-dotted","1","cloud","0","solid","1","striped","1","green","1",NA,NA,"8",NA,"133","121","312",NA,NA,"211111","True","utterance_choice"
"1773","88","2152","19","english","cloud","1","striped","1","circle","1","blue","1","green","0","square","1","solid","1","polka-dotted","1",NA,NA,"8",NA,"211","333","123",NA,NA,"121111","True","utterance_choice"
"1774","88","1321","20","english","polka-dotted","1","striped","0","cloud","1","green","0","circle","0","blue","1",NA,NA,NA,NA,NA,NA,"6",NA,"221","233","123",NA,NA,"122122","True","utterance_choice"
"1775","88","914","21","english","striped","0","blue","1","square","1","circle","0","polka-dotted","0","green","0",NA,NA,NA,NA,NA,NA,"6",NA,"223","223","331",NA,NA,"212121","False","utterance_choice"
"1776","88","1285","22","english","cloud","1","striped","1","red","1","polka-dotted","1","circle","1","square","1","solid","1","blue","1","green","1","9",NA,"221","313","132",NA,NA,"111111","False","utterance_choice"
"1777","88","2137","23","english","cloud","1","red","1","striped","1","square","1","blue","0","solid","1","circle","1","polka-dotted","1",NA,NA,"8",NA,"122","231","311",NA,NA,"111112","True","utterance_choice"
"1778","88","1668","24","english","circle","0","cloud","1","striped","1","blue","0","green","1","solid","0",NA,NA,NA,NA,NA,NA,"6",NA,"123","211","211",NA,NA,"121212","False","utterance_choice"
"1779","88","1689","25","english","square","0","cloud","1","green","1","striped","0","red","0","polka-dotted","1",NA,NA,NA,NA,NA,NA,"6",NA,"133","322","322",NA,NA,"121212","False","utterance_choice"
"1780","88","733","26","english","red","1","blue","0","circle","1","striped","1","polka-dotted","0","cloud","0",NA,NA,NA,NA,NA,NA,"6",NA,"131","132","221",NA,NA,"212122","True","utterance_choice"
"1781","89","2018","6","English","solid things","0.1","striped things","0.05","polka-dotted things","0.5","clouds","0.05","circles","0.35","squares","0.35",NA,NA,NA,NA,NA,NA,NA,"331",NA,"311","231","blue","322122",NA,"True","prior_inference"
"1782","89","1175","7","English","solid things","0.05","striped things","0.7","polka-dotted things","0.15","blue things","0.75","red things","0.05","green things","0.05",NA,NA,NA,NA,NA,NA,NA,"221",NA,"231","321","circle","212232",NA,"True","prior_inference"
"1783","89","1771","8","English","clouds","0.35","circles","0.25","squares","0.1","blue things","0.75","red things","0.05","green things","0",NA,NA,NA,NA,NA,NA,NA,"121",NA,"121","221","striped","322132",NA,"True","prior_inference"
"1784","89","1325","9","English","blue things","0.3","red things","0.15","green things","0.05","clouds","0.1","circles","0.25","squares","0.7",NA,NA,NA,NA,NA,NA,NA,"321",NA,"332","231","striped","122122",NA,"False","prior_inference"
"1785","89","511","10","English","blue things","0.05","red things","0.05","green things","0.65","clouds","0.1","circles","0.65","squares","0.1",NA,NA,NA,NA,NA,NA,NA,"233",NA,"213","221","polka-dotted","112132",NA,"False","prior_inference"
"1786","89","2091","11","English","solid things","0.9","striped things","0.2","polka-dotted things","0.1","blue things","0.8","red things","0.1","green things","0.1",NA,NA,NA,NA,NA,NA,NA,"311",NA,"323","332","square","321111",NA,"True","prior_inference"
"1787","89","1921","12","English","solid things","0.95","striped things","0.1","polka-dotted things","0.15","clouds","0.1","circles","0.1","squares","0.65",NA,NA,NA,NA,NA,NA,NA,"311",NA,"132","133","blue","111212",NA,"False","prior_inference"
"1788","89","2032","13","English","blue things","0.1","red things","0.8","green things","0.1","solid things","0.85","striped things","0.05","polka-dotted things","0.05",NA,NA,NA,NA,NA,NA,NA,"312",NA,"311","322","square","322122",NA,"True","prior_inference"
"1789","89","250","14","English","blue things","0.1","red things","0.05","green things","0.6","clouds","0.1","circles","0.1","squares","0.7",NA,NA,NA,NA,NA,NA,NA,"323",NA,"323","312","striped","212132",NA,"False","prior_inference"
"1790","89","171","15","English","blue things","0.05","red things","0.75","green things","0.05","clouds","0.05","circles","0.1","squares","0.85",NA,NA,NA,NA,NA,NA,NA,"322",NA,"222","222","striped","323212",NA,"True","prior_inference"
"1791","89","1527","17","English","green","0.05","circle","0.95","red","0.9","solid","0.5","striped","0.25",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"213","212","222",NA,NA,"322112","True","utterance_choice"
"1792","89","1005","18","English","square","0.15","polka-dotted","0.15","green","0.5","cloud","0.4","blue","0.15","striped","0.15",NA,NA,NA,NA,NA,NA,"6",NA,"131","123","333",NA,NA,"212212","True","utterance_choice"
"1793","89","937","19","English","blue","0.65","square","0.7","striped","0.75","red","0.25","cloud","0.15","solid","0.2",NA,NA,NA,NA,NA,NA,"6",NA,"321","321","112",NA,NA,"212121","False","utterance_choice"
"1794","89","1277","20","English","square","0.25","red","0.2","solid","0.2","blue","0.2","green","0.15","cloud","0.15","circle","0.9","striped","0.15","polka-dotted","0.15","9",NA,"331","212","123",NA,NA,"111111","False","utterance_choice"
"1795","89","1401","21","English","square","0.15","red","0.15","cloud","0.4","polka-dotted","0.9","green","0.25","blue","0.25",NA,NA,NA,NA,NA,NA,"6",NA,"133","132","331",NA,NA,"322111","True","utterance_choice"
"1796","89","1525","22","English","blue","0.15","square","0.25","cloud","0.5","solid","0.5","green","0.5",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"111","113","313",NA,NA,"322112","True","utterance_choice"
"1797","89","1607","23","English","blue","0.15","red","0.15","square","0.15","polka-dotted","0.5","green","0.3","cloud","0.4","striped","0.3",NA,NA,NA,NA,"7",NA,"123","132","331",NA,NA,"211112","True","utterance_choice"
"1798","89","914","24","English","green","0.45","blue","0.15","striped","0.6","polka-dotted","0.25","square","0.2","circle","0.5",NA,NA,NA,NA,NA,NA,"6",NA,"223","223","331",NA,NA,"212121","False","utterance_choice"
"1799","89","1674","25","English","circle","0.5","cloud","0.2","blue","0.6","red","0.2","striped","0.2","solid","0.6",NA,NA,NA,NA,NA,NA,"6",NA,"122","211","211",NA,NA,"121212","False","utterance_choice"
"1800","89","795","26","English","solid","0.55","polka-dotted","0.15","blue","0.5","circle","0.3","red","0.3","cloud","0.4",NA,NA,NA,NA,NA,NA,"6",NA,"132","111","211",NA,NA,"211212","True","utterance_choice"
"1801","90","356","6","english","clouds","0.65","circles","0.65","squares","0.85","solid things","0.7","striped things","0.85","polka-dotted things","0.7",NA,NA,NA,NA,NA,NA,NA,"232",NA,"233","213","red","122132",NA,"False","prior_inference"
"1802","90","349","7","english","solid things","0.75","striped things","0.85","polka-dotted things","0.7","blue things","0.7","red things","0.85","green things","0.65",NA,NA,NA,NA,NA,NA,NA,"121",NA,"131","211","cloud","213211",NA,"True","prior_inference"
"1803","90","1632","8","english","blue things","0.75","red things","0.65","green things","0.8","clouds","0.65","circles","0.75","squares","0.55",NA,NA,NA,NA,NA,NA,NA,"123",NA,"321","332","striped","211112",NA,"True","prior_inference"
"1804","90","298","9","english","clouds","0.85","circles","0.75","squares","0.75","solid things","0.85","striped things","0.65","polka-dotted things","0.95",NA,NA,NA,NA,NA,NA,NA,"113",NA,"233","112","green","212222",NA,"True","prior_inference"
"1805","90","358","10","english","blue things","0.7","red things","0.75","green things","0.85","solid things","0.8","striped things","0.6","polka-dotted things","0.7",NA,NA,NA,NA,NA,NA,NA,"321",NA,"221","222","square","122132",NA,"False","prior_inference"
"1806","90","267","11","english","clouds","0.75","circles","0.8","squares","0.85","solid things","0.7","striped things","0.8","polka-dotted things","0.8",NA,NA,NA,NA,NA,NA,NA,"233",NA,"123","232","green","212222",NA,"True","prior_inference"
"1807","90","30","12","english","blue things","0.8","red things","0.6","green things","0.75","clouds","0.7","circles","0.85","squares","0.7",NA,NA,NA,NA,NA,NA,NA,"212",NA,"322","321","solid","122112",NA,"False","prior_inference"
"1808","90","647","13","english","solid things","0.8","striped things","0.6","polka-dotted things","0.7","blue things","0.75","red things","0.85","green things","0.75",NA,NA,NA,NA,NA,NA,NA,"111",NA,"211","332","cloud","112121",NA,"False","prior_inference"
"1809","90","2245","14","english","blue things","0.85","red things","0.7","green things","0.8","clouds","0.75","circles","0.7","squares","0.8",NA,NA,NA,NA,NA,NA,NA,"322",NA,"122","222","striped","323211",NA,"True","prior_inference"
"1810","90","563","15","english","clouds","0.8","circles","0.65","squares","0.9","blue things","0.85","red things","0.65","green things","0.9",NA,NA,NA,NA,NA,NA,NA,"323",NA,"322","312","striped","213212",NA,"True","prior_inference"
"1811","90","514","17","english","square","0.75","polka-dotted","0.25","circle","0.8","green","0.35","striped","0.7","solid","0.4",NA,NA,NA,NA,NA,NA,"6",NA,"333","313","223",NA,NA,"112132","True","utterance_choice"
"1812","90","2136","18","english","square","0.8","striped","0.25","cloud","0.8","circle","0.35","red","0.7","solid","0.95","polka-dotted","0.35","green","0.65",NA,NA,"8",NA,"122","233","313",NA,NA,"111112","True","utterance_choice"
"1813","90","165","19","english","polka-dotted","1","red","0.2","striped","0.65","square","0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"322","332","332",NA,NA,"323212","True","utterance_choice"
"1814","90","1153","20","english","circle","0.8","solid","0.25","green","0.8","cloud","0.3","polka-dotted","0.55",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"213","113","233",NA,NA,"212232","True","utterance_choice"
"1815","90","1696","21","english","solid","0.75","circle","0.4","green","0.9","cloud","0.35","striped","0.8","red","0.35",NA,NA,NA,NA,NA,NA,"6",NA,"122","213","213",NA,NA,"121212","False","utterance_choice"
"1816","90","1666","22","english","square","0.7","red","0.25","circle","0.85","green","0.3","solid","0.65","polka-dotted","0.35",NA,NA,NA,NA,NA,NA,"6",NA,"312","233","233",NA,NA,"121212","False","utterance_choice"
"1817","90","317","23","english","polka-dotted","0.7","green","0.3","solid","0.65","square","0.3","striped","0.65","red","0.35",NA,NA,NA,NA,NA,NA,"6",NA,"313","333","322",NA,NA,"213211","True","utterance_choice"
"1818","90","1281","24","english","green","0.65","red","0.3","circle","0.65","solid","0.35","square","0.65","cloud","0.35","polka-dotted","0.7","striped","0.4","blue","0.7","9",NA,"332","223","111",NA,NA,"111111","False","utterance_choice"
"1819","90","1279","25","english","striped","0.8","red","0.3","circle","0.6","blue","0.25","green","0.7","cloud","0.3","polka-dotted","0.65","square","0.4","solid","0.65","9",NA,"213","132","321",NA,NA,"111111","False","utterance_choice"
"1820","90","1790","26","english","cloud","0.8","striped","0.3","blue","0.75","solid","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"121","121","111",NA,NA,"322132","True","utterance_choice"
"1821","91","1603","6","English","solid things","0.9","striped things","0.2","polka-dotted things","0.3","clouds","0.9","circles","0.6","squares","0.3",NA,NA,NA,NA,NA,NA,NA,"112",NA,"232","221","red","211112",NA,"True","prior_inference"
"1822","91","1033","7","English","clouds","0.1","circles","0.9","squares","0.35","blue things","0.2","red things","0","green things","0",NA,NA,NA,NA,NA,NA,NA,"331",NA,"133","121","polka-dotted","212212",NA,"True","prior_inference"
"1823","91","2202","8","English","clouds","0.3","circles","0.6","squares","0.15","solid things","0.85","striped things","0.2","polka-dotted things","0.9",NA,NA,NA,NA,NA,NA,NA,"132",NA,"332","232","red","323211",NA,"True","prior_inference"
"1824","91","1660","9","English","blue things","0","red things","0.1","green things","1","clouds","0.8","circles","0.6","squares","0",NA,NA,NA,NA,NA,NA,NA,"113",NA,"322","322","solid","121212",NA,"False","prior_inference"
"1825","91","2021","10","English","blue things","0.15","red things","0.1","green things","0.75","clouds","0.65","circles","0.55","squares","0.1",NA,NA,NA,NA,NA,NA,NA,"113",NA,"111","213","solid","322122",NA,"True","prior_inference"
"1826","91","2166","11","English","blue things","0","red things","0.15","green things","0.7","clouds","0.1","circles","0.8","squares","0.65",NA,NA,NA,NA,NA,NA,NA,"333",NA,"221","122","polka-dotted","121111",NA,"False","prior_inference"
"1827","91","2093","12","English","clouds","0.8","circles","0.2","squares","0.2","blue things","0.15","red things","0.3","green things","0.7",NA,NA,NA,NA,NA,NA,NA,"113",NA,"312","211","solid","321111",NA,"True","prior_inference"
"1828","91","1306","13","English","blue things","0.05","red things","0.2","green things","0.85","clouds","0.7","circles","0.55","squares","0.1",NA,NA,NA,NA,NA,NA,NA,"133",NA,"112","213","polka-dotted","122122",NA,"False","prior_inference"
"1829","91","2347","14","English","solid things","0.5","striped things","0","polka-dotted things","1","blue things","0","red things","0.5","green things","0",NA,NA,NA,NA,NA,NA,NA,"232",NA,"132","132","circle","123232",NA,"False","prior_inference"
"1830","91","1729","15","English","blue things","0.45","red things","0","green things","0.65","clouds","0","circles","0.8","squares","0.8",NA,NA,NA,NA,NA,NA,NA,"331",NA,"333","213","polka-dotted","212112",NA,"True","prior_inference"
"1831","91","1980","17","English","blue","0.6","cloud","0.9","solid","0.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"111","111","111",NA,NA,"323232","False","utterance_choice"
"1832","91","933","18","English","green","0.85","square","0.3","blue","0.3","cloud","0.7","solid","0.5","striped","0.65",NA,NA,NA,NA,NA,NA,"6",NA,"123","123","311",NA,NA,"212121","False","utterance_choice"
"1833","91","2074","19","English","blue","0.35","red","0.3","solid","0.4","cloud","0.45","square","0.45","green","0.3","circle","0.45",NA,NA,NA,NA,"7",NA,"112","311","213",NA,NA,"321111","True","utterance_choice"
"1834","91","292","20","English","polka-dotted","0.9","blue","0.6","solid","0.15","red","0.25","square","0.3","cloud","0.55",NA,NA,NA,NA,NA,NA,"6",NA,"131","332","111",NA,NA,"212222","True","utterance_choice"
"1835","91","76","21","English","cloud","0.25","striped","0.4","red","0.3","circle","0.25","polka-dotted","0.85","blue","0.2","green","0.25",NA,NA,NA,NA,"7",NA,"121","132","233",NA,NA,"122111","True","utterance_choice"
"1836","91","1225","22","English","polka-dotted","0.9","square","0.25","cloud","0.25","circle","0.3","red","0.25","blue","0.4","striped","0.2",NA,NA,NA,NA,"7",NA,"232","131","321",NA,NA,"112112","True","utterance_choice"
"1837","91","1999","23","English","blue","0.55","circle","1","solid","0.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"211","211","211",NA,NA,"323232","False","utterance_choice"
"1838","91","1895","24","English","blue","0.2","green","0.75","square","0.7","striped","1","cloud","0",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"121","323","323",NA,NA,"123212","True","utterance_choice"
"1839","91","2341","25","English","cloud","0.3","red","1","solid","0.15","square","0.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"112","312","312",NA,NA,"123232","True","utterance_choice"
