"","X.1","X","workerid","pref1","order0","simPreference0","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","obj1","obj2","pref0","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum","education","enjoyment","language","gender","comments","age","assess","uttFeat","targetOC27","obj1OC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"1153",1153,1217,76,"circle",222,0,233,4,0.227272727272727,"square","shape",7.38611666666667,0.5,222,123,"cloud","square",0.6,233,2,"circle",1,0,"male",123,"cloud",0.772727272727273,0,233,"cloud",1,"green","22b2b",0.85,"square","['striped', 'polka-dotted', 'red', 'green']",0.25,"22b2b-2","circle",0,25230,0,3,1,"english","Male",NA,33,"Yes",3,26,14,22,26,0.22727,0.77273,0,NA,NA,NA,NA,NA,NA,0,0.5,0.5,0,0,0,0,0,0,0.07202,0.37251,0.55547,0,0,0,0,0,0,212212,0
"1157",1157,1221,76,"circle",233,0.5,333,3,0,"cloud","shape",7.38611666666667,1,223,233,"cloud","square",0.75,333,2,"square",1,1,"male",223,"cloud",0,1,333,"circle",0,"polka-dotted","322b",0,"square","['striped', 'polka-dotted', 'green']",0,"322b-2","circle",1,29220,0,3,1,"english","Male",NA,33,"Yes",2,27,23,26,27,0,0,1,NA,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,0,0,0,0,0.49495,0.08865,0.4164,0,0,0,0,0,0,213212,0
"1161",1161,1225,76,"red",232,0.5,121,4,0.666666666666667,"blue","color",7.38611666666667,0,121,232,"blue","red",0.9,223,2,"red",3,0.333333333333333,"male",121,"blue",0,2,223,"green",1,"striped","22b1",0,"green","['cloud', 'circle', 'striped', 'polka-dotted']",1,"22b1-3","green",0.5,16632,0,3,1,"english","Male",NA,33,"Yes",2,4,4,17,23,NA,NA,NA,NA,NA,NA,0.66667,0,0.33333,0,0,0,0,0,0,0.66667,0.33333,0,0,0,0,0,0,0,0.66745,0.22969,0.10286,211211,0
"1165",1165,1229,76,"striped",312,0.5,331,4,0,"solid","texture",7.38611666666667,1,331,312,"solid","polka-dotted",1,331,2,"polka-dotted",2,1,"male",323,"solid",0,3,323,"striped",0,"square","311",0,"polka-dotted","['square', 'blue', 'red', 'green']",0,"311-3","striped",1,18340,0,3,1,"english","Male",NA,33,"Yes",1,9,9,12,24,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.11781,0.11781,0.76439,0,0,0,321111,0
"1169",1169,1233,77,"red",221,1,333,4,0.277777777777778,"green","color",9.16908333333333,0.5,221,322,"blue","blue",0.85,333,3,"blue",3,0.444444444444444,"female",322,"red",0.277777777777778,0,333,"red",0,"square","22b1",0.5,"green","['circle', 'square', 'striped', 'polka-dotted']",0.5,"22b1-3","green",0.8,26952,0,3,2,"English","Male","It was fun, thank you.",30,"Yes",1,27,5,15,27,NA,NA,NA,NA,NA,NA,0.27778,0.27778,0.44444,0,0,0,0,0,0,0.33333,0,0.66667,0,0,0,0,0,0,0.33333,0.2656,0.40107,211211,0
"1173",1173,1237,77,"striped",111,0.5,121,4,0.285714285714286,"solid","texture",9.16908333333333,0,111,121,"solid","solid",0.7,233,2,"striped",2,0.285714285714286,"female",121,"polka-dotted",0.428571428571429,1,233,"polka-dotted",1,"cloud","22a1",0.75,"polka-dotted","['cloud', 'circle', 'blue', 'green']",0.5,"22a1-3","striped",0.5,23031,0,3,2,"English","Male","It was fun, thank you.",30,"Yes",1,4,1,4,26,NA,NA,NA,0.28571,0.42857,0.28571,NA,NA,NA,0,0,0,0,0.66667,0.33333,0,0,0,0,0,0,0.2656,0.40107,0.33333,0,0,0,212111,0
"1177",1177,1241,77,"red",221,0,123,4,0.294117647058824,"red","color",9.16908333333333,1,221,232,"blue","green",1,232,3,"green",3,0.411764705882353,"female",123,"blue",0.294117647058824,2,123,"blue",0.5,"striped","22b1",0.5,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.5,"22b1-3","red",0.7,14542,0,3,2,"English","Male","It was fun, thank you.",30,"Yes",2,22,5,17,22,NA,NA,NA,NA,NA,NA,0.29412,0.29412,0.41176,0,0,0,0,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0.2656,0.33333,0.40107,211211,0
"1181",1181,1245,77,"circle",322,0,322,3,0.303030303030303,"square","shape",9.16908333333333,0.5,122,322,"cloud","circle",0.7,223,3,"circle",1,0.393939393939394,"female",122,"cloud",0.303030303030303,3,223,"cloud",1,"red","321",0.5,"square","['striped', 'red', 'green']",0.5,"321-3","square",0.65,16430,0,3,2,"English","Male","It was fun, thank you.",30,"Yes",3,15,13,15,23,0.30303,0.30303,0.39394,NA,NA,NA,NA,NA,NA,0,0.33333,0.66667,0,0,0,0,0,0,0.2656,0.33333,0.40107,0,0,0,0,0,0,213211,0
"1185",1185,1249,78,"red",121,0,233,4,0.242424242424242,"green","color",24.07015,0.5,121,221,"blue","red",0.55,233,3,"red",3,0.454545454545455,"male",221,"blue",0.303030303030303,0,233,"blue",1,"circle","22a2b",0.5,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.4,"22a2b-2a","green",0.75,23092,0,3,2,"English","Male",NA,35,"Yes",1,26,4,5,26,NA,NA,NA,NA,NA,NA,0.24242,0.30303,0.45455,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.20195,0.48547,0.31257,211212,0
"1189",1189,1253,78,"striped",312,0.5,331,4,0.294117647058824,"solid","texture",24.07015,1,211,331,"solid","polka-dotted",0.6,331,3,"polka-dotted",2,0.411764705882353,"male",211,"striped",0.294117647058824,1,312,"striped",0,"blue","22b2b",0.5,"polka-dotted","['circle', 'square', 'blue', 'red']",0.5,"22b2b-2","solid",0.7,1941,0,3,2,"English","Male",NA,35,"Yes",3,9,2,9,12,NA,NA,NA,0.29412,0.29412,0.41176,NA,NA,NA,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.20195,0.48547,0.31257,0,0,0,212212,0
"1193",1193,1257,78,"circle",333,0,333,3,0.21875,"circle","shape",24.07015,1,332,133,"cloud","square",0.85,133,3,"square",1,0.46875,"male",332,"cloud",0.3125,2,333,"cloud",0.5,"green","322b",0.5,"square","['polka-dotted', 'red', 'green']",0.35,"322b-2","circle",0.75,28930,0,3,2,"English","Male",NA,35,"Yes",3,27,18,25,27,0.21875,0.3125,0.46875,NA,NA,NA,NA,NA,NA,0,0.5,0.5,0,0,0,0,0,0,0.18357,0.51542,0.30101,0,0,0,0,0,0,213222,0
"1197",1197,1261,78,"circle",233,0.5,233,3,0.166666666666667,"cloud","shape",24.07015,0,123,133,"cloud","circle",0.85,123,2,"circle",1,0.333333333333333,"male",133,"cloud",0.5,3,233,"square",1,"polka-dotted","322b",0.75,"square","['striped', 'polka-dotted', 'green']",0.25,"322b-2","square",0.5,25970,0,3,2,"English","Male",NA,35,"Yes",2,26,22,25,26,0.16667,0.5,0.33333,NA,NA,NA,NA,NA,NA,0,0.5,0.5,0,0,0,0,0,0,0.20195,0.31257,0.48547,0,0,0,0,0,0,213212,0
"1201",1201,1265,79,"circle",212,1,132,4,1,"circle","shape",7.98105,0,231,212,"cloud","cloud",0.65,231,2,"cloud",1,0,"female",132,"circle",0,0,132,"square",0.5,"polka-dotted","22b2b",0,"square","['solid', 'polka-dotted', 'blue', 'red']",0.85,"22b2b-2","square",0,5070,0,2,2,"English","Female","This was fun to do",60,"Yes",2,16,8,11,16,1,0,0,NA,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,0,0,0,0,0.45263,0.05603,0.49133,0,0,0,0,0,0,212212,0
"1205",1205,1269,79,"circle",312,1,312,4,0,"square","shape",7.98105,0.5,221,312,"cloud","square",0.8,221,1,"cloud",1,1,"female",322,"cloud",0,1,322,"circle",0,"solid","22a2b",0,"square","['solid', 'striped', 'blue', 'red']",0,"22a2b-2a","circle",1,4230,0,2,2,"English","Female","This was fun to do",60,"Yes",2,12,5,12,15,0,0,1,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.43856,0.17212,0.38932,0,0,0,0,0,0,122121,0
"1209",1209,1273,79,"circle",211,0.5,222,5,0.235294117647059,"cloud","shape",7.98105,0,211,222,"cloud","circle",0.65,222,2,"circle",1,0,"female",113,"cloud",0.764705882352941,2,113,"square",1,"striped","22b1",0.65,"square","['solid', 'striped', 'blue', 'red', 'green']",0.2,"22b1-2","square",0,8950,0,2,2,"English","Female","This was fun to do",60,"Yes",2,14,2,14,19,0.23529,0.76471,0,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.17212,0.38932,0.43856,0,0,0,0,0,0,122111,0
"1213",1213,1277,79,"circle",331,0.5,232,4,0.241379310344828,"cloud","shape",7.98105,0,331,232,"cloud","cloud",0.7,232,2,"circle",1,0.275862068965517,"female",133,"square",0.482758620689655,3,133,"square",1,"red","311",0.7,"square","['polka-dotted', 'blue', 'red', 'green']",0.35,"311-3","circle",0.4,21520,0,2,2,"English","Female","This was fun to do",60,"Yes",3,17,9,17,25,0.24138,0.48276,0.27586,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.22196,0.55608,0.22196,0,0,0,0,0,0,113211,0
"1217",1217,1281,80,"red",112,0,133,4,0.25,"red","color",9.14721666666667,1,331,112,"blue","green",0.95,331,3,"green",3,0.625,"male",133,"blue",0.125,0,133,"blue",0.5,"cloud","22b1",0.15,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.3,"22b1-3","red",0.75,20682,0,3,2,"English","Female","I found it fun",45,"Yes",1,25,9,10,25,NA,NA,NA,NA,NA,NA,0.25,0.125,0.625,0,0,0,0,0,0,0.33333,0,0.66667,0,0,0,0,0,0,0.30097,0.19184,0.50718,212211,0
"1221",1221,1285,80,"red",233,0,312,4,0.1875,"green","color",9.14721666666667,0.5,311,312,"blue","red",1,311,3,"red",3,0.3125,"male",312,"blue",0.5,1,233,"blue",1,"square","22a1",0.8,"green","['circle', 'square', 'solid', 'polka-dotted']",0.3,"22a1-3","green",0.5,23572,0,3,2,"English","Female","I found it fun",45,"Yes",1,12,3,12,26,NA,NA,NA,NA,NA,NA,0.1875,0.5,0.3125,0,0,0,0,0,0,0,0.66667,0.33333,0,0,0,0,0,0,0.19184,0.50718,0.30097,212111,0
"1225",1225,1289,80,"red",132,0.5,221,5,0.548387096774194,"blue","color",9.14721666666667,0,221,132,"blue","red",0.75,221,3,"red",3,0.129032258064516,"male",323,"green",0.32258064516129,2,323,"green",1,"striped","211",0.5,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.85,"211-3","blue",0.2,18802,0,3,2,"English","Female","I found it fun",45,"Yes",2,5,5,16,24,NA,NA,NA,NA,NA,NA,0.54839,0.32258,0.12903,0,0,0,0,0,0,0.66667,0.33333,0,0,0,0,0,0,0,0.50718,0.30097,0.19184,211111,0
"1229",1229,1293,80,"red",211,0.5,221,4,0.428571428571429,"blue","color",9.14721666666667,1,211,221,"blue","green",0.8,322,3,"green",3,0.285714285714286,"male",221,"red",0.285714285714286,3,322,"red",0,"striped","22a2b",0.5,"green","['circle', 'square', 'solid', 'striped']",0.75,"22a2b-2a","blue",0.5,3712,0,3,2,"English","Female","I found it fun",45,"Yes",2,5,2,5,15,NA,NA,NA,NA,NA,NA,0.42857,0.28571,0.28571,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.31655,0.14225,0.5412,212222,0
"1233",1233,1297,81,"red",131,0,132,4,0.0416666666666667,"green","color",9.06105,0.5,131,132,"blue","red",1,213,3,"red",3,0.416666666666667,"female",132,"blue",0.541666666666667,0,213,"blue",1,"cloud","22a1",0.65,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.05,"22a1-3","green",0.5,10802,0,3,1,"english","Female",NA,39,"Yes",1,16,7,16,20,NA,NA,NA,NA,NA,NA,0.04167,0.54167,0.41667,0,0,0,0,0,0,0,0.66667,0.33333,0,0,0,0,0,0,0.17012,0.49655,0.33333,212111,0
"1237",1237,1301,81,"striped",222,1,222,4,0.32258064516129,"striped","texture",9.06105,0,231,112,"solid","solid",1,112,3,"solid",2,0.161290322580645,"female",231,"polka-dotted",0.516129032258065,1,222,"polka-dotted",0.5,"circle","22b1",0.8,"polka-dotted","['cloud', 'circle', 'blue', 'red']",0.5,"22b1-3","striped",0.25,3291,0,3,1,"english","Female",NA,39,"Yes",1,14,8,10,14,NA,NA,NA,0.32258,0.51613,0.16129,NA,NA,NA,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0,0.33333,0.49655,0.17012,0,0,0,212211,0
"1241",1241,1305,81,"red",333,1,311,3,0.5,"green","color",9.06105,0.5,311,313,"blue","blue",1,311,2,"blue",3,0.1875,"female",313,"green",0.3125,2,333,"red",0,"square","322b",0.5,"green","['square', 'solid', 'polka-dotted']",0.8,"322b-2","red",0.3,27921,0,3,1,"english","Female",NA,39,"Yes",1,3,3,21,27,NA,NA,NA,NA,NA,NA,0.5,0.3125,0.1875,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.33027,0.55658,0.11315,322112,0
"1245",1245,1309,81,"striped",111,0,221,4,0.193548387096774,"striped","texture",9.06105,1,111,311,"solid","polka-dotted",0.95,311,3,"polka-dotted",2,0.32258064516129,"female",221,"solid",0.483870967741935,3,221,"solid",0.5,"blue","321",0.75,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.3,"321-2","striped",0.5,51,0,3,1,"english","Female",NA,39,"Yes",3,5,1,3,5,NA,NA,NA,0.19355,0.48387,0.32258,NA,NA,NA,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.11315,0.33027,0.55658,0,0,0,321211,0
"1249",1249,1313,82,"red",223,1,321,3,1,"red","color",4.57795,0,321,322,"blue","red",0.4,321,2,"blue",3,0,"male",322,"green",0,0,223,"green",0.5,"striped","321",0,"green","['circle', 'square', 'striped']",1,"321-3","blue",0,16361,0,2,2,"English","Male",NA,32,"Yes",2,6,6,15,23,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6801,0.15995,0.15995,322111,0
"1253",1253,1317,82,"striped",211,1,211,5,1,"striped","texture",4.57795,0,211,222,"solid","solid",0.8,323,2,"solid",2,0,"male",222,"striped",0,1,323,"polka-dotted",0.5,"circle","22b1",0,"polka-dotted","['circle', 'square', 'blue', 'red', 'green']",0.65,"22b1-2","polka-dotted",0,18501,0,2,2,"English","Male",NA,32,"Yes",1,2,2,14,24,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.37807,0.09912,0.52281,0,0,0,211211,0
"1257",1257,1321,82,"red",213,0.5,213,4,0.166666666666667,"blue","color",4.57795,1,131,232,"blue","green",0.6,232,3,"green",3,0.666666666666667,"male",131,"red",0.166666666666667,2,213,"red",0,"circle","22b1",0.2,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.2,"22b1-3","blue",0.8,10952,0,2,2,"English","Male",NA,32,"Yes",1,20,7,17,20,NA,NA,NA,NA,NA,NA,0.16667,0.16667,0.66667,0,0,0,0,0,0,0.33333,0,0.66667,0,0,0,0,0,0,0.19339,0.15358,0.65303,211211,0
"1261",1261,1325,82,"striped",211,0.5,131,4,0.222222222222222,"solid","texture",4.57795,1,211,321,"solid","polka-dotted",0.6,321,2,"polka-dotted",2,0.555555555555555,"male",131,"solid",0.222222222222222,3,131,"striped",0,"blue","311",0.3,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.3,"311-3","striped",0.75,311,0,2,2,"English","Male",NA,32,"Yes",3,7,2,6,7,NA,NA,NA,0.22222,0.22222,0.55556,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.15995,0.15995,0.6801,0,0,0,321111,0
"1265",1265,1329,83,"red",132,1,131,4,0.466666666666667,"green","color",12.24245,0.5,131,212,"blue","blue",0.75,212,3,"blue",3,0.333333333333333,"male",131,"red",0.2,0,132,"red",0,"cloud","22a2b",0.3,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.7,"22a2b-2b","green",0.5,5062,0,2,2,"English","Male",NA,42,"Yes",1,7,7,11,16,NA,NA,NA,NA,NA,NA,0.46667,0.2,0.33333,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.31273,0.20182,0.48545,212112,0
"1269",1269,1333,83,"red",332,0.5,312,4,0.241379310344828,"blue","color",12.24245,0,111,312,"blue","red",0.8,111,3,"red",3,0.344827586206897,"male",312,"green",0.413793103448276,1,332,"green",1,"solid","22a2b",0.6,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.35,"22a2b-2a","blue",0.5,7352,0,2,2,"English","Male",NA,42,"Yes",2,12,1,12,18,NA,NA,NA,NA,NA,NA,0.24138,0.41379,0.34483,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.18339,0.30116,0.51545,212222,0
"1273",1273,1337,83,"red",322,0,223,3,0.32258064516129,"red","color",12.24245,1,222,322,"blue","green",0.85,223,3,"green",3,0.387096774193548,"male",222,"blue",0.290322580645161,2,223,"blue",0.5,"circle","322b",0.45,"green","['circle', 'square', 'striped']",0.5,"322b-2","red",0.6,16441,0,2,2,"English","Male",NA,42,"Yes",1,23,14,15,23,NA,NA,NA,NA,NA,NA,0.32258,0.29032,0.3871,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.48545,0.20182,0.31273,213212,0
"1277",1277,1341,83,"striped",112,0,233,5,0.333333333333333,"striped","texture",12.24245,1,112,323,"solid","polka-dotted",0.5,233,2,"polka-dotted",2,0.433333333333333,"male",323,"striped",0.233333333333333,3,233,"solid",0.5,"green","211",0.35,"polka-dotted","['cloud', 'circle', 'square', 'red', 'green']",0.5,"211-3","solid",0.65,25621,0,2,2,"English","Male",NA,42,"Yes",3,26,10,24,26,NA,NA,NA,0.33333,0.23333,0.43333,NA,NA,NA,0,0,0,0.33333,0,0.66667,0,0,0,0,0,0,0.33333,0.23719,0.42948,0,0,0,211111,0
"1281",1281,1345,84,"striped",313,1,313,4,0.52,"polka-dotted","texture",10.979,0.5,313,223,"solid","solid",0.35,223,3,"solid",2,0.24,"female",133,"striped",0.24,0,133,"striped",0,"square","311",0.3,"polka-dotted","['cloud', 'circle', 'square', 'green']",0.65,"311-3","polka-dotted",0.3,22751,0,3,2,"English","Female",NA,34,"Yes",1,21,21,23,25,NA,NA,NA,0.52,0.24,0.24,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,113211,0
"1285",1285,1349,84,"striped",123,0,221,5,0.222222222222222,"striped","texture",10.979,1,221,123,"solid","striped",0.6,333,2,"polka-dotted",2,0.222222222222222,"female",221,"solid",0.555555555555555,1,333,"solid",0.5,"blue","22b1",0.75,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.3,"22b1-2","polka-dotted",0.3,28141,0,3,2,"English","Female",NA,34,"Yes",3,5,5,22,27,NA,NA,NA,0.22222,0.55556,0.22222,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,122111,0
"1289",1289,1353,84,"circle",312,1,232,4,0.241379310344828,"circle","shape",10.979,0,312,122,"cloud","cloud",0.4,232,3,"cloud",1,0.241379310344828,"female",122,"square",0.517241379310345,2,232,"square",0.5,"polka-dotted","311",0.75,"square","['solid', 'striped', 'polka-dotted', 'red']",0.35,"311-3","circle",0.35,6370,0,3,2,"English","Female",NA,34,"Yes",2,17,12,13,17,0.24138,0.51724,0.24138,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,113211,0
"1293",1293,1357,84,"red",231,1,231,5,0.517241379310345,"green","color",10.979,0.5,231,313,"blue","blue",0.35,313,3,"blue",3,0.241379310344828,"female",223,"red",0.241379310344828,3,223,"red",0,"circle","22b1",0.35,"green","['circle', 'square', 'solid', 'striped', 'polka-dotted']",0.75,"22b1-2","green",0.35,17372,0,3,2,"English","Female",NA,34,"Yes",1,8,8,21,23,NA,NA,NA,NA,NA,NA,0.51724,0.24138,0.24138,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.29885,0.48803,0.21313,211211,0
"1297",1297,1377,86,"red",223,0.5,223,3,0.25,"blue","color",14.3483666666667,1,121,222,"blue","green",1,222,3,"green",3,0.5,"female",121,"red",0.25,0,223,"red",0,"striped","321",0.5,"green","['cloud', 'circle', 'striped']",0.5,"321-3","blue",1,16211,0,3,2,"English","Male","no comments",37,"Yes",2,23,4,14,23,NA,NA,NA,NA,NA,NA,0.25,0.25,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22511,0.22511,0.54977,322111,0
"1301",1301,1381,86,"red",131,1,131,4,0.5,"red","color",14.3483666666667,0,311,131,"blue","blue",0.65,112,2,"blue",3,0.25,"female",311,"red",0.25,1,112,"green",0.5,"cloud","22b2b",0.5,"green","['cloud', 'square', 'solid', 'polka-dotted']",1,"22b2b-2","green",0.5,1012,0,3,2,"English","Male","no comments",37,"Yes",1,7,3,7,10,NA,NA,NA,NA,NA,NA,0.5,0.25,0.25,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.32891,0.15107,0.52002,212212,0
"1305",1305,1385,86,"red",223,1,223,4,0.25,"green","color",14.3483666666667,0.5,121,232,"blue","blue",0.8,121,3,"blue",3,0.5,"female",232,"red",0.25,2,223,"red",0,"circle","22b1",0.5,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.5,"22b1-3","green",1,16632,0,3,2,"English","Male","no comments",37,"Yes",1,23,4,17,23,NA,NA,NA,NA,NA,NA,0.25,0.25,0.5,0,0,0,0,0,0,0.33333,0,0.66667,0,0,0,0,0,0,0.33333,0.19367,0.47299,212211,0
"1309",1309,1389,86,"striped",212,0,321,4,0.25,"polka-dotted","texture",14.3483666666667,0.5,321,331,"solid","striped",1,321,3,"striped",2,0.25,"female",331,"solid",0.5,3,212,"solid",1,"blue","22a1",1,"polka-dotted","['circle', 'square', 'blue', 'red']",0.5,"22a1-3","polka-dotted",0.5,1531,0,3,2,"English","Male","no comments",37,"Yes",3,6,6,9,11,NA,NA,NA,0.25,0.5,0.25,NA,NA,NA,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0,0.33333,0.47299,0.19367,0,0,0,212111,0
"1313",1313,1393,87,"red",133,0.5,111,4,0.354838709677419,"blue","color",12.9515166666667,0,111,332,"blue","blue",0.2,332,2,"red",3,0.32258064516129,"male",111,"green",0.32258064516129,0,133,"green",1,"solid","22b1",0.5,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.55,"22b1-3","red",0.5,21602,0,2,2,"english","Male",NA,34,"Yes",2,1,1,18,25,NA,NA,NA,NA,NA,NA,0.35484,0.32258,0.32258,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,122111,0
"1317",1317,1397,87,"striped",233,0.5,233,5,0.3125,"solid","texture",12.9515166666667,1,321,123,"solid","polka-dotted",0.45,123,3,"polka-dotted",2,0.46875,"male",321,"striped",0.21875,1,233,"striped",0,"green","22b1",0.35,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.5,"22b1-2","solid",0.75,25151,0,2,2,"english","Male",NA,34,"Yes",3,26,6,22,26,NA,NA,NA,0.3125,0.21875,0.46875,NA,NA,NA,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.4849,0.19912,0.31598,0,0,0,211211,0
"1321",1321,1401,87,"striped",111,1,111,4,0.333333333333333,"striped","texture",12.9515166666667,0,111,331,"solid","solid",0.65,331,2,"solid",2,0.333333333333333,"male",112,"striped",0.333333333333333,2,112,"polka-dotted",0.5,"cloud","22a2b",0.5,"polka-dotted","['cloud', 'square', 'blue', 'red']",0.5,"22a2b-2a","polka-dotted",0.5,1121,0,2,2,"english","Male",NA,34,"Yes",1,1,1,9,10,NA,NA,NA,0.33333,0.33333,0.33333,NA,NA,NA,0,0,0,0.25,0.5,0.25,0,0,0,0,0,0,0.25,0.5,0.25,0,0,0,212122,0
"1325",1325,1405,87,"circle",321,0,212,5,0.3125,"circle","shape",12.9515166666667,1,321,212,"cloud","square",0.5,212,3,"square",1,0.3125,"male",113,"cloud",0.375,3,113,"cloud",0.5,"solid","211",0.6,"square","['solid', 'striped', 'blue', 'red', 'green']",0.5,"211-3","circle",0.5,8660,0,2,2,"english","Male",NA,34,"Yes",2,11,6,11,19,0.3125,0.375,0.3125,NA,NA,NA,NA,NA,NA,0,0.66667,0.33333,0,0,0,0,0,0,0.23225,0.43442,0.33333,0,0,0,0,0,0,211111,0
"1329",1329,1409,88,"circle",312,1,121,4,0.645161290322581,"square","shape",6.2206,0.5,121,221,"cloud","cloud",1,121,3,"cloud",1,0.32258064516129,"male",221,"circle",0.032258064516129,0,312,"circle",0,"striped","22a1",0.05,"square","['solid', 'striped', 'blue', 'red']",1,"22a1-3","square",0.5,1740,0,2,2,"English","Female",NA,27,"Yes",2,4,4,5,12,0.64516,0.03226,0.32258,NA,NA,NA,NA,NA,NA,0.66667,0,0.33333,0,0,0,0,0,0,0.53018,0.13649,0.33333,0,0,0,0,0,0,212111,0
"1333",1333,1413,88,"striped",223,1,233,3,0.333333333333333,"polka-dotted","texture",6.2206,0.5,223,233,"solid","solid",1,233,3,"solid",2,0.666666666666667,"male",333,"striped",0,1,333,"striped",0,"circle","322b",0,"polka-dotted","['circle', 'square', 'green']",0.5,"322b-2","polka-dotted",1,29221,0,2,2,"English","Female",NA,27,"Yes",1,26,23,26,27,NA,NA,NA,0.33333,0,0.66667,NA,NA,NA,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.52241,0.10695,0.37064,0,0,0,213222,0
"1337",1337,1417,88,"circle",221,0,221,5,0.333333333333333,"square","shape",6.2206,0.5,221,212,"cloud","circle",1,212,3,"circle",1,0,"male",323,"cloud",0.666666666666667,2,323,"cloud",1,"striped","22b1",1,"square","['solid', 'striped', 'blue', 'red', 'green']",0.5,"22b1-2","square",0,18200,0,2,2,"English","Female",NA,27,"Yes",2,5,5,11,24,0.33333,0.66667,0,NA,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,0,0,0,0,0.52241,0.37064,0.10695,0,0,0,0,0,0,212211,0
"1341",1341,1421,88,"circle",221,0.5,221,4,0.333333333333333,"cloud","shape",6.2206,0,221,321,"cloud","circle",1,132,3,"circle",1,0,"male",321,"square",0.666666666666667,3,132,"square",1,"blue","22a1",1,"square","['striped', 'polka-dotted', 'blue', 'red']",0.5,"22a1-3","cloud",0,4690,0,2,2,"English","Female",NA,27,"Yes",3,5,5,6,16,0.33333,0.66667,0,NA,NA,NA,NA,NA,NA,0.33333,0.66667,0,0,0,0,0,0,0,0.33333,0.53018,0.13649,0,0,0,0,0,0,212111,0
