"","X","workerid","pref1","order0","simPreference0","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","obj1","obj2","pref0","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum","education","enjoyment","language","gender","comments","age","assess","uttFeat","targetOC27","obj1OC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"1285",1349,84,"striped",123,0,221,5,0.222222222222222,"striped","texture",10.979,1,221,123,"solid","striped",0.6,333,2,"polka-dotted",2,0.222222222222222,"female",221,"solid",0.555555555555555,1,333,"solid",0.5,"blue","22b1",0.75,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.3,"22b1-2","polka-dotted",0.3,28141,0,3,2,"English","Female",NA,34,"Yes",3,5,5,22,27,NA,NA,NA,0.22222,0.55556,0.22222,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.38252,0.28415,0,0,0,122111,0
"1286",1350,84,"striped",123,0,233,5,0.216216216216216,"striped","texture",10.979,1,321,123,"solid","striped",0.6,233,2,"polka-dotted",2,0.378378378378378,"female",321,"solid",0.405405405405405,1,233,"solid",0.5,"green","22b1",0.75,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.4,"22b1-2","polka-dotted",0.7,25151,1,3,2,"English","Female",NA,34,"Yes",3,26,6,22,26,NA,NA,NA,0.21622,0.40541,0.37838,NA,NA,NA,0,0,0,0.33333,0,0.66667,0,0,0,0,0,0,0.33333,0.28843,0.37824,0,0,0,211211,0
"1287",1351,84,"striped",311,0,222,5,0.216216216216216,"striped","texture",10.979,1,311,222,"solid","striped",0.6,222,2,"polka-dotted",2,0.378378378378378,"female",233,"solid",0.405405405405405,1,233,"solid",0.5,"red","211",0.75,"polka-dotted","['circle', 'square', 'blue', 'red', 'green']",0.4,"211-3","polka-dotted",0.7,23801,2,3,2,"English","Female",NA,34,"Yes",3,14,3,14,26,NA,NA,NA,0.21622,0.40541,0.37838,NA,NA,NA,0,0,0,0.33333,0,0.66667,0,0,0,0,0,0,0.28033,0.40157,0.3181,0,0,0,112111,0
"1288",1352,84,"striped",223,0,223,4,0.0714285714285714,"striped","texture",10.979,1,332,213,"solid","striped",0.6,213,2,"polka-dotted",2,0.392857142857143,"female",332,"solid",0.535714285714286,1,223,"solid",0.5,"circle","22a1",0.75,"polka-dotted","['circle', 'square', 'red', 'green']",0.1,"22a1-3","polka-dotted",0.55,17281,3,3,2,"English","Female",NA,34,"Yes",1,23,18,20,23,NA,NA,NA,0.07143,0.53571,0.39286,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.20373,0.54086,0.2554,0,0,0,212111,0
"1289",1353,84,"circle",312,1,232,4,0.241379310344828,"circle","shape",10.979,0,312,122,"cloud","cloud",0.4,232,3,"cloud",1,0.241379310344828,"female",122,"square",0.517241379310345,2,232,"square",0.5,"polka-dotted","311",0.75,"square","['solid', 'striped', 'polka-dotted', 'red']",0.35,"311-3","circle",0.35,6370,0,3,2,"English","Female",NA,34,"Yes",2,17,12,13,17,0.24138,0.51724,0.24138,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.27356,0.45288,0.27356,0,0,0,0,0,0,113211,0
"1290",1354,84,"circle",222,1,122,3,0.333333333333333,"circle","shape",10.979,0,121,122,"cloud","cloud",0.4,122,3,"cloud",1,0.212121212121212,"female",121,"square",0.454545454545455,2,222,"square",0.5,"red","322b",0.75,"square","['striped', 'blue', 'red']",0.55,"322b-2","circle",0.35,3550,1,3,2,"English","Female",NA,34,"Yes",3,13,4,13,14,0.33333,0.45455,0.21212,NA,NA,NA,NA,NA,NA,0.66667,0,0.33333,0,0,0,0,0,0,0.34504,0.3814,0.27356,0,0,0,0,0,0,213222,0
"1291",1355,84,"circle",222,1,332,4,0.314285714285714,"circle","shape",10.979,0,221,222,"cloud","cloud",0.4,332,3,"cloud",1,0.257142857142857,"female",221,"square",0.428571428571429,2,332,"square",0.5,"polka-dotted","22a2b",0.75,"square","['striped', 'polka-dotted', 'blue', 'red']",0.55,"22a2b-2a","circle",0.45,7620,2,3,2,"English","Female",NA,34,"Yes",2,18,5,14,18,0.31429,0.42857,0.25714,NA,NA,NA,NA,NA,NA,0.66667,0,0.33333,0,0,0,0,0,0,0.34504,0.29942,0.35554,0,0,0,0,0,0,122112,0
"1292",1356,84,"circle",313,1,112,4,0.384615384615385,"circle","shape",10.979,0,311,112,"cloud","cloud",0.4,112,3,"cloud",1,0.230769230769231,"female",311,"square",0.384615384615385,2,313,"square",0.5,"red","321",0.75,"square","['solid', 'blue', 'red', 'green']",0.75,"321-2","circle",0.45,11780,3,3,2,"English","Female",NA,34,"Yes",3,10,3,10,21,0.38462,0.38462,0.23077,NA,NA,NA,NA,NA,NA,0.66667,0,0.33333,0,0,0,0,0,0,0.43181,0.29942,0.26877,0,0,0,0,0,0,113212,0
"1293",1357,84,"red",231,1,231,5,0.517241379310345,"green","color",10.979,0.5,231,313,"blue","blue",0.35,313,3,"blue",3,0.241379310344828,"female",223,"red",0.241379310344828,3,223,"red",0,"circle","22b1",0.35,"green","['circle', 'square', 'solid', 'striped', 'polka-dotted']",0.75,"22b1-2","green",0.35,17372,0,3,2,"English","Female",NA,34,"Yes",1,8,8,21,23,NA,NA,NA,NA,NA,NA,0.51724,0.24138,0.24138,0,0,0,0,0,0,0.66667,0.33333,0,0,0,0,0,0,0,0.42559,0.33333,0.24108,211211,0
"1294",1358,84,"red",222,1,123,4,0.428571428571429,"green","color",10.979,0.5,222,123,"blue","blue",0.35,123,3,"blue",3,0.371428571428571,"female",233,"red",0.2,3,233,"red",0,"striped","22b2b",0.35,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.75,"22b2b-2","green",0.65,25232,1,3,2,"English","Female",NA,34,"Yes",2,22,14,22,26,NA,NA,NA,NA,NA,NA,0.42857,0.2,0.37143,0,0,0,0,0,0,0.66667,0.06667,0.26667,0,0,0,0,0,0,0.42559,0.27574,0.29867,212212,0
"1295",1359,84,"red",113,1,332,4,0.405405405405405,"green","color",10.979,0.5,112,332,"blue","blue",0.35,332,3,"blue",3,0.351351351351351,"female",112,"red",0.243243243243243,3,113,"red",0,"polka-dotted","22a2b",0.45,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.75,"22a2b-2b","green",0.65,9612,2,3,2,"English","Female",NA,34,"Yes",2,18,10,18,19,NA,NA,NA,NA,NA,NA,0.40541,0.24324,0.35135,0,0,0,0,0,0,0.66667,0.06667,0.26667,0,0,0,0,0,0,0.42559,0.3183,0.25611,122112,0
"1296",1360,84,"red",211,1,211,4,0.421052631578947,"green","color",10.979,0.5,211,231,"blue","blue",0.35,231,3,"blue",3,0.342105263157895,"female",222,"red",0.236842105263158,3,222,"red",0,"solid","321",0.45,"green","['circle', 'solid', 'striped', 'polka-dotted']",0.8,"321-2","green",0.65,3081,3,3,2,"English","Female",NA,34,"Yes",2,2,2,8,14,NA,NA,NA,NA,NA,NA,0.42105,0.23684,0.34211,0,0,0,0,0,0,0.66667,0.06667,0.26667,0,0,0,0,0,0,0.47822,0.26568,0.25611,113221,0
"1297",1377,86,"red",223,0.5,223,3,0.25,"blue","color",14.3483666666667,1,121,222,"blue","green",1,222,3,"green",3,0.5,"female",121,"red",0.25,0,223,"red",0,"striped","321",0.5,"green","['cloud', 'circle', 'striped']",0.5,"321-3","blue",1,16211,0,3,2,"English","Male","no comments",37,"Yes",2,23,4,14,23,NA,NA,NA,NA,NA,NA,0.25,0.25,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.24782,0.24782,0.50436,322111,0
"1298",1378,86,"red",233,0.5,233,4,0,"blue","color",14.3483666666667,1,121,221,"blue","green",1,121,3,"green",3,0.666666666666667,"female",221,"red",0.333333333333333,0,233,"red",0,"circle","22a2b",0.5,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0,"22a2b-2a","blue",1,23092,1,3,2,"English","Male","no comments",37,"Yes",1,26,4,5,26,NA,NA,NA,NA,NA,NA,0,0.33333,0.66667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16957,0.24782,0.58261,211212,0
"1299",1379,86,"red",112,0.5,133,5,0,"blue","color",14.3483666666667,1,321,112,"blue","green",1,321,3,"green",3,1,"female",133,"red",0,0,133,"red",0,"cloud","211",0,"green","['cloud', 'square', 'solid', 'striped', 'polka-dotted']",0,"211-3","blue",1,20652,2,3,2,"English","Male","no comments",37,"Yes",1,25,6,10,25,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.15219,0.14656,0.70125,211111,0
"1300",1380,86,"red",322,0.5,311,4,0.310344827586207,"blue","color",14.3483666666667,1,311,212,"blue","green",1,311,3,"green",3,0.689655172413793,"female",212,"red",0,0,322,"red",0,"square","22b2b",0,"green","['circle', 'square', 'solid', 'striped']",0.45,"22b2b-2","blue",1,4112,3,3,2,"English","Male","no comments",37,"Yes",1,3,3,11,15,NA,NA,NA,NA,NA,NA,0.31034,0,0.68966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19024,0.10852,0.70125,212212,0
"1301",1381,86,"red",131,1,131,4,0.5,"red","color",14.3483666666667,0,311,131,"blue","blue",0.65,112,2,"blue",3,0.25,"female",311,"red",0.25,1,112,"green",0.5,"cloud","22b2b",0.5,"green","['cloud', 'square', 'solid', 'polka-dotted']",1,"22b2b-2","green",0.5,1012,0,3,2,"English","Male","no comments",37,"Yes",1,7,3,7,10,NA,NA,NA,NA,NA,NA,0.5,0.25,0.25,0,0,0,0,0,0,0.66667,0,0.33333,0,0,0,0,0,0,0.43106,0.2356,0.33333,212212,0
"1302",1382,86,"red",133,1,111,4,0.5,"red","color",14.3483666666667,0,111,231,"blue","blue",0.65,231,2,"blue",3,0.25,"female",111,"red",0.25,1,133,"green",0.5,"cloud","22b2b",0.5,"green","['cloud', 'circle', 'solid', 'polka-dotted']",1,"22b2b-2","green",0.5,20452,1,3,2,"English","Male","no comments",37,"Yes",1,1,1,8,25,NA,NA,NA,NA,NA,NA,0.5,0.25,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.53731,0.2356,0.22709,212212,0
"1303",1383,86,"red",312,1,331,3,0.5,"red","color",14.3483666666667,0,331,312,"blue","blue",0.65,332,2,"blue",3,0.25,"female",331,"red",0.25,1,332,"green",0.5,"polka-dotted","322b",0.5,"green","['square', 'solid', 'polka-dotted']",1,"322b-2","green",0.5,7431,2,3,2,"English","Male","no comments",37,"Yes",2,9,9,12,18,NA,NA,NA,NA,NA,NA,0.5,0.25,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.61355,0.15937,0.22709,213212,0
"1304",1384,86,"red",122,1,121,2,0.5,"red","color",14.3483666666667,0,121,122,"blue","blue",0.65,123,2,"blue",3,0.25,"female",121,"red",0.25,1,123,"green",0.5,"cloud","331",0.5,"green","['cloud', 'striped']",1,"331-3","green",0.5,13990,3,3,2,"English","Male","no comments",37,"Yes",1,4,4,13,22,NA,NA,NA,NA,NA,NA,0.5,0.25,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.76366,0.09746,0.13888,323211,0
"1305",1385,86,"red",223,1,223,4,0.25,"green","color",14.3483666666667,0.5,121,232,"blue","blue",0.8,121,3,"blue",3,0.5,"female",232,"red",0.25,2,223,"red",0,"circle","22b1",0.5,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.5,"22b1-3","green",1,16632,0,3,2,"English","Male","no comments",37,"Yes",1,23,4,17,23,NA,NA,NA,NA,NA,NA,0.25,0.25,0.5,0,0,0,0,0,0,0.33333,0,0.66667,0,0,0,0,0,0,0.33333,0.21964,0.44702,212211,0
"1306",1386,86,"red",132,1,131,3,0.333333333333333,"green","color",14.3483666666667,0.5,131,132,"blue","blue",0.8,113,3,"blue",3,0.666666666666667,"female",131,"red",0,2,113,"red",0,"polka-dotted","321",0,"green","['cloud', 'solid', 'polka-dotted']",0.5,"321-3","green",1,9271,1,3,2,"English","Male","no comments",37,"Yes",2,7,7,16,19,NA,NA,NA,NA,NA,NA,0.33333,0,0.66667,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.43034,0.13933,0.43034,213211,0
"1307",1387,86,"red",233,1,231,4,0.666666666666667,"green","color",14.3483666666667,0.5,121,231,"blue","blue",0.8,231,3,"blue",3,0.333333333333333,"female",121,"red",0,2,233,"red",0,"circle","22a2b",0,"green","['cloud', 'circle', 'striped', 'polka-dotted']",1,"22a2b-2b","green",0.5,23242,2,3,2,"English","Male","no comments",37,"Yes",1,8,4,8,26,NA,NA,NA,NA,NA,NA,0.66667,0,0.33333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.55651,0.13933,0.30416,212122,0
"1308",1388,86,"red",311,1,233,5,0.666666666666667,"green","color",14.3483666666667,0.5,311,222,"blue","blue",0.8,233,3,"blue",3,0.333333333333333,"female",222,"red",0,2,233,"red",0,"circle","211",0,"green","['circle', 'square', 'solid', 'striped', 'polka-dotted']",1,"211-3","green",0.5,23802,3,3,2,"English","Male","no comments",37,"Yes",1,26,3,14,26,NA,NA,NA,NA,NA,NA,0.66667,0,0.33333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.52689,0.08692,0.38619,211111,0
"1309",1389,86,"striped",212,0,321,4,0.25,"polka-dotted","texture",14.3483666666667,0.5,321,331,"solid","striped",1,321,3,"striped",2,0.25,"female",331,"solid",0.5,3,212,"solid",1,"blue","22a1",1,"polka-dotted","['circle', 'square', 'blue', 'red']",0.5,"22a1-3","polka-dotted",0.5,1531,0,3,2,"English","Male","no comments",37,"Yes",3,6,6,9,11,NA,NA,NA,0.25,0.5,0.25,NA,NA,NA,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0,0.33333,0.44702,0.21964,0,0,0,212111,0
"1310",1390,86,"striped",233,0,222,4,0.230769230769231,"polka-dotted","texture",14.3483666666667,0.5,312,222,"solid","striped",1,222,3,"striped",2,0.256410256410256,"female",312,"solid",0.512820512820513,3,233,"solid",1,"red","22b1",1,"polka-dotted","['circle', 'square', 'red', 'green']",0.45,"22b1-3","polka-dotted",0.5,23891,1,3,2,"English","Male","no comments",37,"Yes",3,14,12,14,26,NA,NA,NA,0.23077,0.51282,0.25641,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0.21144,0.57711,0.21144,0,0,0,212211,0
"1311",1391,86,"striped",232,0,122,4,0.25,"polka-dotted","texture",14.3483666666667,0.5,312,122,"solid","striped",1,122,3,"striped",2,0.25,"female",312,"solid",0.5,3,232,"solid",1,"red","311",1,"polka-dotted","['cloud', 'circle', 'square', 'red']",0.5,"311-3","polka-dotted",0.5,6371,2,3,2,"English","Male","no comments",37,"Yes",3,13,12,13,17,NA,NA,NA,0.25,0.5,0.25,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0.13236,0.73527,0.13236,0,0,0,321111,0
"1312",1392,86,"striped",322,0,231,4,0,"polka-dotted","texture",14.3483666666667,0.5,211,231,"solid","striped",1,211,3,"striped",2,0.333333333333333,"female",231,"solid",0.666666666666667,3,322,"solid",1,"blue","22a1",1,"polka-dotted","['circle', 'square', 'blue', 'red']",0,"22a1-3","polka-dotted",0.5,3861,3,3,2,"English","Male","no comments",37,"Yes",3,8,2,8,15,NA,NA,NA,0,0.66667,0.33333,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0.08722,0.73527,0.17751,0,0,0,212111,0
"1313",1393,87,"red",133,0.5,111,4,0.354838709677419,"blue","color",12.9515166666667,0,111,332,"blue","blue",0.2,332,2,"red",3,0.32258064516129,"male",111,"green",0.32258064516129,0,133,"green",1,"solid","22b1",0.5,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.55,"22b1-3","red",0.5,21602,0,2,2,"english","Male",NA,34,"Yes",2,1,1,18,25,NA,NA,NA,NA,NA,NA,0.35484,0.32258,0.32258,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.3794,0.3103,0.3103,122111,0
"1314",1394,87,"red",122,0.5,122,2,0.34375,"blue","color",12.9515166666667,0,121,122,"blue","blue",0.2,121,2,"red",3,0.3125,"male",123,"green",0.34375,0,123,"green",1,"cloud","331",0.55,"green","['cloud', 'striped']",0.55,"331-3","red",0.5,13990,1,2,2,"english","Male",NA,34,"Yes",1,13,4,13,22,NA,NA,NA,NA,NA,NA,0.34375,0.34375,0.3125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.31268,0.43159,0.25573,323211,0
"1315",1395,87,"red",221,0.5,221,5,0.387096774193548,"blue","color",12.9515166666667,0,311,221,"blue","blue",0.2,311,2,"red",3,0.258064516129032,"male",123,"green",0.354838709677419,0,123,"green",1,"striped","22b1",0.55,"green","['cloud', 'circle', 'square', 'solid', 'striped']",0.6,"22b1-2","red",0.4,13382,2,2,2,"english","Male",NA,34,"Yes",2,5,3,5,22,NA,NA,NA,NA,NA,NA,0.3871,0.35484,0.25806,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.36701,0.43159,0.2014,212211,0
"1316",1396,87,"red",113,0.5,232,4,0.366666666666667,"blue","color",12.9515166666667,0,231,232,"blue","blue",0.2,231,2,"red",3,0.266666666666667,"male",232,"green",0.366666666666667,0,113,"green",1,"polka-dotted","22a1",0.55,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.55,"22a1-3","red",0.4,9432,3,2,2,"english","Male",NA,34,"Yes",2,17,8,17,19,NA,NA,NA,NA,NA,NA,0.36667,0.36667,0.26667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.27265,0.54111,0.18625,212111,0
"1317",1397,87,"striped",233,0.5,233,5,0.3125,"solid","texture",12.9515166666667,1,321,123,"solid","polka-dotted",0.45,123,3,"polka-dotted",2,0.46875,"male",321,"striped",0.21875,1,233,"striped",0,"green","22b1",0.35,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.5,"22b1-2","solid",0.75,25151,0,2,2,"english","Male",NA,34,"Yes",3,26,6,22,26,NA,NA,NA,0.3125,0.21875,0.46875,NA,NA,NA,0,0,0,0.33333,0,0.66667,0,0,0,0,0,0,0.33333,0.26437,0.40229,0,0,0,211211,0
"1318",1398,87,"striped",231,0.5,231,4,0.153846153846154,"solid","texture",12.9515166666667,1,311,231,"solid","polka-dotted",0.45,311,3,"polka-dotted",2,0.576923076923077,"male",222,"striped",0.269230769230769,1,222,"striped",0,"blue","22b1",0.35,"polka-dotted","['circle', 'square', 'blue', 'red']",0.2,"22b1-3","solid",0.75,3091,1,2,2,"english","Male",NA,34,"Yes",3,8,3,8,14,NA,NA,NA,0.15385,0.26923,0.57692,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.2485,0.24535,0.50615,0,0,0,212211,0
"1319",1399,87,"striped",111,0.5,213,5,0.333333333333333,"solid","texture",12.9515166666667,1,111,213,"solid","polka-dotted",0.45,213,3,"polka-dotted",2,0.555555555555555,"male",323,"striped",0.111111111111111,1,323,"striped",0,"green","22b1",0.15,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.45,"22b1-2","solid",0.75,19421,2,2,2,"english","Male",NA,34,"Yes",3,20,1,20,24,NA,NA,NA,0.33333,0.11111,0.55556,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.29706,0.19679,0.50615,0,0,0,212211,0
"1320",1400,87,"striped",121,0.5,111,4,0.423076923076923,"solid","texture",12.9515166666667,1,111,121,"solid","polka-dotted",0.45,111,3,"polka-dotted",2,0.576923076923077,"male",233,"striped",0,1,233,"striped",0,"cloud","22a1",0,"polka-dotted","['cloud', 'circle', 'blue', 'green']",0.55,"22a1-3","solid",0.75,23031,3,2,2,"english","Male",NA,34,"Yes",1,1,1,4,26,NA,NA,NA,0.42308,0,0.57692,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.37745,0.14816,0.47439,0,0,0,212111,0
"1321",1401,87,"striped",111,1,111,4,0.333333333333333,"striped","texture",12.9515166666667,0,111,331,"solid","solid",0.65,331,2,"solid",2,0.333333333333333,"male",112,"striped",0.333333333333333,2,112,"polka-dotted",0.5,"cloud","22a2b",0.5,"polka-dotted","['cloud', 'square', 'blue', 'red']",0.5,"22a2b-2a","polka-dotted",0.5,1121,0,2,2,"english","Male",NA,34,"Yes",1,1,1,9,10,NA,NA,NA,0.33333,0.33333,0.33333,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.34608,0.33333,0.32059,0,0,0,212122,0
"1322",1402,87,"striped",312,1,312,4,0.413793103448276,"striped","texture",12.9515166666667,0,312,122,"solid","solid",0.65,122,2,"solid",2,0.344827586206897,"male",133,"striped",0.241379310344828,2,133,"polka-dotted",0.5,"red","22b1",0.35,"polka-dotted","['cloud', 'square', 'red', 'green']",0.6,"22b1-3","polka-dotted",0.5,21011,1,2,2,"english","Male",NA,34,"Yes",3,12,12,13,25,NA,NA,NA,0.41379,0.24138,0.34483,NA,NA,NA,0,0,0,0.66667,0,0.33333,0,0,0,0,0,0,0.44365,0.2532,0.30315,0,0,0,211211,0
"1323",1403,87,"striped",312,1,312,5,0.538461538461539,"striped","texture",12.9515166666667,0,231,312,"solid","solid",0.65,231,2,"solid",2,0.384615384615385,"male",122,"striped",0.0769230769230769,2,122,"polka-dotted",0.5,"red","211",0.1,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'red']",0.7,"211-3","polka-dotted",0.5,2821,2,2,2,"english","Male",NA,34,"Yes",3,12,8,12,13,NA,NA,NA,0.53846,0.07692,0.38462,NA,NA,NA,0,0,0,0.8,0,0.2,0,0,0,0,0,0,0.54283,0.18357,0.2736,0,0,0,211111,0
"1324",1404,87,"striped",312,1,211,5,0.689655172413793,"striped","texture",12.9515166666667,0,211,131,"solid","solid",0.65,131,2,"solid",2,0.275862068965517,"male",211,"striped",0.0344827586206897,2,312,"polka-dotted",0.5,"blue","22b1",0.05,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'red']",1,"22b1-2","polka-dotted",0.4,1811,3,2,2,"english","Male",NA,34,"Yes",3,2,2,7,12,NA,NA,NA,0.68966,0.03448,0.27586,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0.61011,0.18357,0.20632,0,0,0,212211,0
"1325",1405,87,"circle",321,0,212,5,0.3125,"circle","shape",12.9515166666667,1,321,212,"cloud","square",0.5,212,3,"square",1,0.3125,"male",113,"cloud",0.375,3,113,"cloud",0.5,"solid","211",0.6,"square","['solid', 'striped', 'blue', 'red', 'green']",0.5,"211-3","circle",0.5,8660,0,2,2,"english","Male",NA,34,"Yes",2,11,6,11,19,0.3125,0.375,0.3125,NA,NA,NA,NA,NA,NA,0,0.66667,0.33333,0,0,0,0,0,0,0.25429,0.42916,0.31656,0,0,0,0,0,0,211111,0
"1326",1406,87,"circle",223,0,322,3,0.294117647058823,"circle","shape",12.9515166666667,1,222,322,"cloud","square",0.5,222,3,"square",1,0.352941176470588,"male",322,"cloud",0.352941176470588,3,223,"cloud",0.5,"striped","322b",0.6,"square","['striped', 'red', 'green']",0.5,"322b-2","circle",0.6,16440,1,2,2,"english","Male",NA,34,"Yes",2,15,14,15,23,0.29412,0.35294,0.35294,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0.25429,0.33218,0.41353,0,0,0,0,0,0,322112,0
"1327",1407,87,"circle",132,0,322,4,0.263157894736842,"circle","shape",12.9515166666667,1,212,322,"cloud","square",0.5,212,3,"square",1,0.421052631578947,"male",322,"cloud",0.315789473684211,3,132,"cloud",0.5,"red","311",0.6,"square","['solid', 'striped', 'polka-dotted', 'red']",0.5,"311-3","circle",0.8,5560,2,2,2,"english","Male",NA,34,"Yes",3,15,11,15,16,0.26316,0.31579,0.42105,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0.19798,0.25863,0.54338,0,0,0,0,0,0,321111,0
"1328",1408,87,"circle",233,0,233,4,0.121212121212121,"circle","shape",12.9515166666667,1,231,113,"cloud","square",0.5,113,3,"square",1,0.484848484848485,"male",231,"cloud",0.393939393939394,3,233,"cloud",0.5,"green","22a2b",0.65,"square","['solid', 'polka-dotted', 'blue', 'green']",0.2,"22a2b-2a","circle",0.8,24600,3,2,2,"english","Male",NA,34,"Yes",3,26,8,19,26,0.12121,0.39394,0.48485,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0.15494,0.30168,0.54338,0,0,0,0,0,0,212222,0
"1329",1409,88,"circle",312,1,121,4,0.645161290322581,"square","shape",6.2206,0.5,121,221,"cloud","cloud",1,121,3,"cloud",1,0.32258064516129,"male",221,"circle",0.032258064516129,0,312,"circle",0,"striped","22a1",0.05,"square","['solid', 'striped', 'blue', 'red']",1,"22a1-3","square",0.5,1740,0,2,2,"English","Female",NA,27,"Yes",2,4,4,5,12,0.64516,0.03226,0.32258,NA,NA,NA,NA,NA,NA,0.66667,0,0.33333,0,0,0,0,0,0,0.53605,0.13062,0.33333,0,0,0,0,0,0,212111,0
"1330",1410,88,"circle",123,1,132,5,0.666666666666667,"square","shape",6.2206,0.5,231,132,"cloud","cloud",1,231,3,"cloud",1,0.333333333333333,"male",132,"circle",0,0,123,"circle",0,"polka-dotted","22b1",0,"square","['striped', 'polka-dotted', 'blue', 'red', 'green']",1,"22b1-2","square",0.5,14420,1,2,2,"English","Female",NA,27,"Yes",2,16,8,16,22,0.66667,0,0.33333,NA,NA,NA,NA,NA,NA,0.66667,0,0.33333,0,0,0,0,0,0,0.62513,0.04154,0.33333,0,0,0,0,0,0,212211,0
"1331",1411,88,"circle",221,1,131,4,0.689655172413793,"square","shape",6.2206,0.5,221,131,"cloud","cloud",1,131,3,"cloud",1,0.310344827586207,"male",333,"circle",0,0,333,"circle",0,"blue","22b1",0,"square","['striped', 'polka-dotted', 'blue', 'green']",1,"22b1-3","square",0.45,26190,2,2,2,"English","Female",NA,27,"Yes",3,7,5,7,27,0.68966,0,0.31034,NA,NA,NA,NA,NA,NA,0.8,0,0.2,0,0,0,0,0,0,0.74197,0.01201,0.24602,0,0,0,0,0,0,212211,0
"1332",1412,88,"circle",121,1,113,4,1,"square","shape",6.2206,0.5,121,113,"cloud","cloud",1,113,3,"cloud",1,0,"male",323,"circle",0,0,323,"circle",0,"green","22b2b",0,"square","['solid', 'striped', 'blue', 'green']",1,"22b2b-2","square",0,19270,3,2,2,"English","Female",NA,27,"Yes",3,19,4,19,24,1,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.90606,0.01201,0.08193,0,0,0,0,0,0,212212,0
"1333",1413,88,"striped",223,1,233,3,0.333333333333333,"polka-dotted","texture",6.2206,0.5,223,233,"solid","solid",1,233,3,"solid",2,0.666666666666667,"male",333,"striped",0,1,333,"striped",0,"circle","322b",0,"polka-dotted","['circle', 'square', 'green']",0.5,"322b-2","polka-dotted",1,29221,0,2,2,"English","Female",NA,27,"Yes",1,26,23,26,27,NA,NA,NA,0.33333,0,0.66667,NA,NA,NA,0,0,0,0.33333,0,0.66667,0,0,0,0,0,0,0.33333,0.14285,0.52382,0,0,0,213222,0
