"","X.1","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik","FeatTypeOrder.1","FeatTypeOrder.2","FeatTypeOrder.3","FeatValueOrders.1","FeatValueOrders.2","FeatValueOrders.3","FeatValueOrders.4","FeatValueOrders.5","FeatValueOrders.6","FeatValueOrders.7","FeatValueOrders.8","FeatValueOrders.9"
"648", 648, 693,46, 245, 8,"english","blue things",0.65,"red things",0.35,"green things",0.35,"clouds",0.70,"circles",0.65,"squares",0.40,131,131,321,"polka-dotted",212132,FALSE,2,3,1, 7, 7, 6,NA,NA,NA,1.0000000,NA,NA,0.6363651,0.36363492,NA,0.5000000,0.5000000,NA,1.0000000,NA,NA,0.5000000,0.5000000,NA,0.5635106,0.436489365,NA,1.0000000,NA,NA,0.5635106,0.436489365,NA,213221,0,2,3,1,2,1,0,0,1,2,0,2,1
"649", 649, 694,46, 767, 9,"english","solid things",0.40,"striped things",0.45,"polka-dotted things",0.40,"clouds",0.40,"circles",0.55,"squares",0.50,211,331,332,"blue",211212, TRUE,3,2,1, 2, 9,18,NA,NA,NA,0.5000000,0.50000000,NA,0.5238076,0.47619245,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,0.5635106,0.436489365,NA,0.6524615,0.347538475,NA,0.6524615,0.347538475,NA,211212,0,3,2,1,0,1,2,0,2,1,1,2,0
"650", 650, 695,46, 477,10,"english","solid things",0.55,"striped things",0.40,"polka-dotted things",0.65,"clouds",0.35,"circles",0.70,"squares",0.70,333,123,211,"green",211111, TRUE,3,2,1,27,22, 2,NA,NA,NA,0.4062500,0.25000000,0.34375000,0.4000000,0.20000000,0.40000000,0.5000000,0.5000000,NA,0.6666700,0.0000000,0.3333300,0.6666700,0.0000000,0.3333300,0.5635106,0.436489365,NA,0.4826148,0.238212382,0.279172792,0.4826148,0.238212382,0.279172792,211111,0,3,2,1,2,0,1,2,1,0,2,0,1
"651", 651, 696,46,2308,11,"english","clouds",0.65,"circles",0.45,"squares",0.35,"blue things",0.35,"red things",0.40,"green things",0.65,113,123,123,"solid",123232,FALSE,2,1,3,19,22,22,NA,NA,NA,1.0000000,NA,NA,1.0000000,NA,NA,0.5000000,0.5000000,NA,1.0000000,NA,NA,1.0000000,NA,NA,0.6267419,0.373258134,NA,1.0000000,NA,NA,1.0000000,NA,NA,123232,0,2,1,3,0,1,2,0,1,2,2,0,1
"652", 652, 697,46, 198,12,"english","clouds",0.60,"circles",0.40,"squares",0.40,"solid things",0.40,"striped things",0.65,"polka-dotted things",0.45,123,223,223,"green",323212, TRUE,3,1,2,22,23,23,NA,NA,NA,1.0000000,NA,NA,0.6000028,0.39999720,NA,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,NA,NA,1.0000000,NA,NA,0.6695317,0.330468305,NA,323212,0,3,2,1,2,0,1,1,0,2,0,1,2
"653", 653, 698,46, 270,13,"english","clouds",0.60,"circles",0.40,"squares",0.35,"blue things",0.40,"red things",0.30,"green things",0.70,123,222,113,"striped",212222, TRUE,2,1,3,22,14,19,NA,NA,NA,0.5999946,0.40000540,NA,0.6999958,0.30000420,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,0.5635106,0.436489365,NA,0.6201719,0.379828101,NA,0.6201719,0.379828101,NA,212222,0,2,1,3,1,0,2,0,1,2,2,1,0
"654", 654, 699,46,2241,14,"english","solid things",0.40,"striped things",0.35,"polka-dotted things",0.70,"blue things",0.70,"red things",0.30,"green things",0.35,131,132,133,"cloud",323211, TRUE,1,2,3, 7,16,25,NA,NA,NA,1.0000000,NA,NA,0.5185200,0.22222000,0.25926000,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,1.0000000,NA,NA,0.5032250,0.248387516,0.248387516,323211,0,1,2,3,0,1,2,2,0,1,0,1,2
"655", 655, 700,46,1433,15,"english","solid things",0.30,"striped things",0.30,"polka-dotted things",0.65,"blue things",0.15,"red things",0.70,"green things",0.30,132,133,111,"cloud",322111, TRUE,1,2,3,16,25, 1,NA,NA,NA,0.6842105,0.31578947,NA,0.6087000,0.26087000,0.13043000,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,0.6020670,0.397933010,NA,0.5032250,0.248387516,0.248387516,322111,0,1,2,3,0,1,2,2,0,1,1,2,0
"656", 656, 701,46,2243,16,"english","clouds",0.75,"circles",0.40,"squares",0.45,"solid things",0.60,"striped things",0.25,"polka-dotted things",0.30,111,121,131,"blue",323211, TRUE,3,1,2, 1, 4, 7,NA,NA,NA,1.0000000,NA,NA,0.5217400,0.21739000,0.26087000,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,1.0000000,NA,NA,0.5032250,0.248387516,0.248387516,323211,0,3,1,2,0,1,2,0,1,2,0,1,2
"657", 657, 702,46, 524,17,"english","clouds",0.40,"circles",0.75,"squares",0.35,"blue things",0.80,"red things",0.40,"green things",0.35,211,231,223,"solid",112132,FALSE,2,1,3, 2, 8,23,NA,NA,NA,1.0000000,NA,NA,0.6956492,0.30435076,NA,0.3333333,0.3333333,0.3333333,1.0000000,NA,NA,0.5000000,0.5000000,NA,0.4563946,0.271802718,0.271802718,1.0000000,NA,NA,0.5783008,0.421699217,NA,113221,0,2,1,3,0,2,1,1,0,2,0,2,1
"658", 658, 703,46, 502,18,"english","blue things",0.30,"red things",0.30,"green things",0.70,"clouds",0.45,"circles",0.75,"squares",0.40,213,223,333,"solid",112132,FALSE,2,3,1,20,23,27,NA,NA,NA,1.0000000,NA,NA,0.6521739,0.34782609,NA,0.3333333,0.3333333,0.3333333,1.0000000,NA,NA,0.5000000,0.5000000,NA,0.4563946,0.271802718,0.271802718,1.0000000,NA,NA,0.5783008,0.421699217,NA,113221,0,2,3,1,0,1,2,2,0,1,1,2,0
"659", 659, 704,46, 738,19,"english","blue things",0.25,"red things",0.70,"green things",0.35,"solid things",0.70,"striped things",0.20,"polka-dotted things",0.25,112,113,332,"cloud",212122, TRUE,1,3,2,10,19,18,NA,NA,NA,0.7368447,0.26315535,NA,0.6666667,0.33333333,NA,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,0.5635106,0.436489365,NA,0.5635106,0.436489365,NA,0.6201719,0.379828101,NA,212122,0,1,2,3,0,2,1,0,2,1,1,2,0
"660", 660, 705,46, 578,20,"english","blue things",0.35,"red things",0.70,"green things",0.30,"solid things",0.65,"striped things",0.35,"polka-dotted things",0.70,132,112,212,"cloud",213212, TRUE,1,3,2,16,10,11,NA,NA,NA,1.0000000,NA,NA,0.5185176,0.48148241,NA,0.5000000,0.5000000,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,0.5635106,0.436489365,NA,1.0000000,NA,NA,0.6524615,0.347538475,NA,213212,0,1,3,2,0,1,2,1,0,2,2,0,1
"661", 661, 706,47,1876, 6,"English","clouds",0.30,"circles",0.30,"squares",1.00,"solid things",0.60,"striped things",0.35,"polka-dotted things",1.00,332,233,233,"red",123212,FALSE,3,1,2,18,26,26,NA,NA,NA,1.0000000,NA,NA,0.7692308,0.23076923,NA,0.5000000,0.5000000,NA,1.0000000,NA,NA,0.5000000,0.5000000,NA,0.7712961,0.228703856,NA,1.0000000,NA,NA,0.7712961,0.228703856,NA,123212,0,3,2,1,1,2,0,2,0,1,2,1,0
"662", 662, 707,47, 414, 7,"English","clouds",0.45,"circles",0.35,"squares",0.95,"blue things",0.15,"red things",0.95,"green things",0.15,322,123,121,"striped",321112, TRUE,2,1,3,15,22, 4,NA,NA,NA,0.6785750,0.32142500,NA,0.7600000,0.12000000,0.12000000,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,0.7713561,0.228643857,NA,0.6278037,0.186098139,0.186098139,321211,0,2,1,3,1,0,2,2,0,1,1,2,0
"663", 663, 708,47, 865, 8,"English","solid things",0.75,"striped things",0.20,"polka-dotted things",0.25,"clouds",0.50,"circles",0.75,"squares",0.30,213,221,112,"green",112122,FALSE,3,2,1,20, 5,10,NA,NA,NA,0.7894704,0.21052964,NA,0.6000000,0.40000000,NA,0.3333333,0.3333333,0.3333333,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.6277363,0.186131861,0.186131861,0.6861716,0.313828431,NA,0.6861716,0.313828431,NA,112122,0,3,2,1,2,1,0,0,1,2,1,0,2
"664", 664, 709,47, 764, 9,"English","solid things",0.75,"striped things",0.35,"polka-dotted things",0.30,"blue things",0.25,"red things",0.75,"green things",0.20,112,133,233,"cloud",211212, TRUE,1,2,3,10,25,26,NA,NA,NA,0.7142800,0.28572000,NA,0.7894704,0.21052964,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,0.6861369,0.313863139,NA,0.7713261,0.228673857,NA,0.7713261,0.228673857,NA,211212,0,1,2,3,0,1,2,0,2,1,1,2,0
"665", 665, 710,47,1650,10,"English","solid things",0.25,"striped things",0.25,"polka-dotted things",0.80,"blue things",0.15,"red things",0.20,"green things",0.80,133,112,211,"cloud",211112, TRUE,1,2,3,25,10, 2,NA,NA,NA,0.7619012,0.23809878,NA,0.6956570,0.17391174,0.13043130,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,0.6666700,0.0000000,0.3333300,0.6861369,0.313863139,NA,0.7713261,0.228673857,NA,0.6277763,0.186081861,0.186141861,211211,0,1,2,3,0,1,2,2,0,1,2,1,0
"666", 666, 711,47, 779,11,"English","solid things",0.40,"striped things",0.35,"polka-dotted things",0.80,"blue things",0.30,"red things",0.80,"green things",0.30,332,321,221,"square",211212, TRUE,1,2,3,18, 6, 5,NA,NA,NA,0.6956492,0.30435076,NA,0.7272693,0.27273074,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,0.6861369,0.313863139,NA,0.7713261,0.228673857,NA,0.7713261,0.228673857,NA,211212,0,1,2,3,2,1,0,2,1,0,1,0,2
"667", 667, 712,47, 419,12,"English","blue things",0.30,"red things",0.30,"green things",0.80,"solid things",0.30,"striped things",0.85,"polka-dotted things",0.20,123,132,112,"cloud",321112, TRUE,1,3,2,22,16,10,NA,NA,NA,0.7272693,0.27273074,NA,0.6296300,0.14815000,0.22222000,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,0.7713561,0.228643857,NA,0.6278037,0.186098139,0.186098139,321211,0,1,3,2,0,1,2,2,1,0,1,2,0
"668", 668, 713,47, 715,13,"English","blue things",0.30,"red things",0.90,"green things",0.20,"solid things",0.95,"striped things",0.25,"polka-dotted things",0.20,312,322,113,"square",212122, TRUE,1,3,2,12,15,19,NA,NA,NA,0.8181795,0.18182050,NA,0.7916676,0.20833236,NA,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,0.6861369,0.313863139,NA,0.6861369,0.313863139,NA,0.6862419,0.313758138,NA,212122,0,1,3,2,2,0,1,1,2,0,0,1,2
"669", 669, 714,47, 287,14,"English","blue things",0.75,"red things",0.10,"green things",0.20,"clouds",0.80,"circles",0.20,"squares",0.15,123,221,113,"striped",212222, TRUE,2,3,1,22, 5,19,NA,NA,NA,0.8000023,0.19999770,NA,0.2105286,0.78947136,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,0.6861369,0.313863139,NA,0.6862419,0.313758138,NA,0.6862419,0.313758138,NA,212222,0,2,1,3,1,0,2,0,1,2,2,0,1
"670", 670, 715,47,1164,15,"English","solid things",0.25,"striped things",0.80,"polka-dotted things",0.25,"blue things",0.20,"red things",0.30,"green things",0.85,223,222,123,"circle",212232, TRUE,1,2,3,23,14,22,NA,NA,NA,1.0000000,NA,NA,0.7391325,0.26086752,NA,0.5000000,0.5000000,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,0.6861369,0.313863139,NA,1.0000000,NA,NA,0.6862419,0.313758138,NA,213222,0,1,2,3,1,0,2,1,0,2,2,1,0
"671", 671, 716,47,1986,16,"English","clouds",0.75,"circles",0.60,"squares",0.15,"blue things",0.15,"red things",0.95,"green things",0.15,132,132,132,"polka-dotted",323232,FALSE,2,1,3,16,16,16,NA,NA,NA,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,NA,NA,323232,0,2,1,3,2,0,1,0,1,2,1,0,2
"672", 672, 717,47, 659,17,"English","blue things",0.30,"red things",0.30,"green things",0.80,"clouds",0.80,"circles",0.25,"squares",0.25,113,211,333,"solid",212211, TRUE,2,3,1,19, 2,27,NA,NA,NA,0.7272693,0.27273074,NA,0.6153800,0.19231000,0.19231000,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,0.6666700,0.0000000,0.3333300,0.6861369,0.313863139,NA,0.6862419,0.313758138,NA,0.6277763,0.186081861,0.186141861,212211,0,2,3,1,0,2,1,2,0,1,0,1,2
"673", 673, 718,47, 515,18,"English","solid things",0.80,"striped things",0.15,"polka-dotted things",0.15,"clouds",0.10,"circles",0.20,"squares",0.85,311,312,333,"blue",112132,FALSE,3,2,1, 3,12,27,NA,NA,NA,1.0000000,NA,NA,0.8421083,0.15789169,NA,0.3333333,0.3333333,0.3333333,1.0000000,NA,NA,0.5000000,0.5000000,NA,0.6277363,0.186131861,0.186131861,1.0000000,NA,NA,0.6861716,0.313828431,NA,113221,0,3,1,2,0,1,2,2,0,1,0,2,1
"674", 674, 719,47,1606,19,"English","clouds",0.80,"circles",0.15,"squares",0.15,"blue things",0.65,"red things",0.25,"green things",0.15,131,332,222,"polka-dotted",211112, TRUE,2,1,3, 7,18,14,NA,NA,NA,0.7222190,0.27778102,NA,0.7272773,0.13636136,0.13636136,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,0.6666700,0.0000000,0.3333300,0.6861369,0.313863139,NA,0.7713261,0.228673857,NA,0.6277763,0.186081861,0.186141861,211211,0,2,3,1,2,1,0,0,1,2,0,2,1
"675", 675, 720,47, 807,20,"English","solid things",0.35,"striped things",0.70,"polka-dotted things",0.20,"blue things",0.25,"red things",0.25,"green things",0.75,223,322,111,"circle",112111,FALSE,1,2,3,23,15, 1,NA,NA,NA,0.6666667,0.33333333,NA,0.6000000,0.20000000,0.20000000,0.3333333,0.3333333,0.3333333,0.5000000,0.5000000,NA,0.3333333,0.3333333,0.3333333,0.6277363,0.186131861,0.186131861,0.6861716,0.313828431,NA,0.6277363,0.186131861,0.186131861,112111,0,1,2,3,1,2,0,1,0,2,2,1,0
"676", 676, 721,48, 842, 6,"english","blue things",0.50,"red things",0.50,"green things",0.50,"solid things",0.50,"striped things",1.00,"polka-dotted things",0.50,222,332,113,"circle",112111,FALSE,1,3,2,14,18,19,NA,NA,NA,0.5000000,0.50000000,NA,0.5000000,0.25000000,0.25000000,0.3333333,0.3333333,0.3333333,0.5000000,0.5000000,NA,0.3333333,0.3333333,0.3333333,0.3940461,0.302976970,0.302976970,0.5637722,0.436227819,NA,0.3940461,0.302976970,0.302976970,112111,0,1,3,2,1,2,0,1,2,0,1,2,0
"677", 677, 722,48, 562, 7,"english","clouds",0.00,"circles",0.90,"squares",0.00,"blue things",0.00,"red things",0.00,"green things",1.00,223,123,113,"striped",213212, TRUE,2,1,3,23,22,19,NA,NA,NA,1.0000000,NA,NA,1.0000000,0.00000000,NA,0.5000000,0.5000000,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,0.5342673,0.465732671,NA,1.0000000,NA,NA,0.9605352,0.039464803,NA,213212,0,2,3,1,1,0,2,2,0,1,1,0,2
"678", 678, 723,48,1245, 8,"english","blue things",0.50,"red things",0.50,"green things",0.50,"clouds",0.50,"circles",0.50,"squares",0.50,123,333,311,"striped",112112,FALSE,2,3,1,22,27, 3,NA,NA,NA,0.5000000,0.50000000,NA,0.5000000,0.50000000,NA,0.3333333,0.3333333,0.3333333,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.3940461,0.302976970,0.302976970,0.5637722,0.436227819,NA,0.5653322,0.434667827,NA,112112,0,2,3,1,1,2,0,2,0,1,0,2,1
"679", 679, 724,48, 157, 9,"english","blue things",0.00,"red things",0.00,"green things",1.00,"clouds",0.50,"circles",0.50,"squares",0.50,213,212,212,"solid",323212, TRUE,2,3,1,20,11,11,NA,NA,NA,1.0000000,NA,NA,1.0000000,0.00000000,NA,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,NA,NA,1.0000000,NA,NA,0.9789248,0.021075211,NA,323212,0,2,1,3,0,1,2,1,0,2,2,1,0
"680", 680, 725,48,  12,10,"english","clouds",0.50,"circles",0.50,"squares",0.50,"blue things",0.50,"red things",0.50,"green things",0.50,231,223,323,"polka-dotted",122112,FALSE,2,1,3, 8,23,24,NA,NA,NA,0.5000000,0.50000000,NA,0.5000000,0.50000000,NA,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.5653322,0.434667827,NA,0.5637722,0.436227819,NA,0.5653322,0.434667827,NA,122112,0,2,1,3,2,1,0,1,2,0,0,2,1
"681", 681, 726,48,2238,11,"english","solid things",0.00,"striped things",1.00,"polka-dotted things",0.00,"clouds",0.50,"circles",0.50,"squares",0.50,221,231,211,"blue",323211, TRUE,3,2,1, 5, 8, 2,NA,NA,NA,1.0000000,NA,NA,1.0000000,0.00000000,0.00000000,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,1.0000000,NA,NA,0.9587196,0.020640206,0.020640206,323211,0,3,1,2,0,1,2,1,0,2,1,2,0
"682", 682, 727,48,2230,12,"english","blue things",0.05,"red things",1.00,"green things",0.00,"solid things",0.50,"striped things",0.50,"polka-dotted things",0.50,322,323,321,"square",323211, TRUE,1,3,2,15,24, 6,NA,NA,NA,1.0000000,NA,NA,0.9523800,0.00000000,0.04762000,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,1.0000000,NA,NA,0.9587196,0.020640206,0.020640206,323211,0,1,2,3,2,0,1,1,0,2,1,2,0
"683", 683, 728,48,1931,13,"english","clouds",0.50,"circles",0.50,"squares",0.50,"blue things",0.50,"red things",0.50,"green things",0.50,323,231,211,"striped",111212,FALSE,2,1,3,24, 8, 2,NA,NA,NA,0.5000000,0.50000000,NA,0.5000000,0.50000000,NA,0.3333333,0.3333333,0.3333333,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.3940461,0.302976970,0.302976970,0.5653322,0.434667827,NA,0.5653322,0.434667827,NA,111212,0,2,1,3,1,2,0,2,1,0,2,0,1
"684", 684, 729,48,1269,14,"english","solid things",0.50,"striped things",0.50,"polka-dotted things",0.50,"blue things",0.50,"red things",0.50,"green things",0.50,322,131,213,"square",111111,FALSE,1,2,3,15, 7,20,NA,NA,NA,0.3333333,0.33333333,0.33333333,0.3333333,0.33333333,0.33333333,0.3333333,0.3333333,0.3333333,0.3333333,0.3333333,0.3333333,0.3333333,0.3333333,0.3333333,0.3940461,0.302976970,0.302976970,0.3940461,0.302976970,0.302976970,0.3940461,0.302976970,0.302976970,111111,0,1,2,3,2,0,1,1,2,0,1,0,2
"685", 685, 730,48, 408,15,"english","blue things",1.00,"red things",0.00,"green things",0.05,"solid things",0.05,"striped things",0.95,"polka-dotted things",0.00,321,332,312,"square",321112, TRUE,1,3,2, 6,18,12,NA,NA,NA,1.0000000,0.00000000,NA,0.9500000,0.00000000,0.05000000,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,0.9789248,0.021075211,NA,0.9587196,0.020640206,0.020640206,321211,0,1,3,2,2,0,1,0,1,2,1,2,0
"686", 686, 731,48, 500,16,"english","blue things",0.90,"red things",0.50,"green things",0.00,"solid things",0.00,"striped things",1.00,"polka-dotted things",0.50,321,313,232,"square",211111, TRUE,1,3,2, 6,21,17,NA,NA,NA,0.6666700,0.00000000,0.33333000,0.6428600,0.00000000,0.35714000,0.5000000,0.5000000,NA,0.6666700,0.0000000,0.3333300,0.6666700,0.0000000,0.3333300,0.5342673,0.465732671,NA,0.6817668,0.014680147,0.303553036,0.6817668,0.014680147,0.303553036,211111,0,1,2,3,2,1,0,1,0,2,0,2,1
"687", 687, 732,48,1447,17,"english","blue things",0.05,"red things",1.00,"green things",0.05,"solid things",0.95,"striped things",0.05,"polka-dotted things",0.05,312,313,321,"square",322111, TRUE,1,3,2,12,21, 6,NA,NA,NA,0.9499989,0.05000105,NA,0.9090991,0.04545045,0.04545045,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,0.9595452,0.040454798,NA,0.9587196,0.020640206,0.020640206,322111,0,1,2,3,2,0,1,0,1,2,1,2,0
"688", 688, 733,48, 490,18,"english","blue things",0.00,"red things",0.95,"green things",0.00,"solid things",0.00,"striped things",0.95,"polka-dotted things",0.10,222,233,111,"circle",211111, TRUE,1,3,2,14,26, 1,NA,NA,NA,0.9047600,0.09524000,0.00000000,1.0000000,0.00000000,0.00000000,0.5000000,0.5000000,NA,0.6666700,0.0000000,0.3333300,0.6666700,0.0000000,0.3333300,0.5342673,0.465732671,NA,0.6817668,0.014680147,0.303553036,0.6817668,0.014680147,0.303553036,211111,0,1,2,3,1,0,2,1,2,0,1,2,0
"689", 689, 734,48, 664,19,"english","solid things",1.00,"striped things",0.05,"polka-dotted things",0.05,"blue things",0.90,"red things",0.00,"green things",0.00,211,223,112,"circle",212211, TRUE,1,2,3, 2,23,10,NA,NA,NA,0.9523854,0.04761456,NA,1.0000000,0.00000000,0.00000000,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,0.6666700,0.0000000,0.3333300,0.5342673,0.465732671,NA,0.9783848,0.021615216,NA,0.6817668,0.014680147,0.303553036,212211,0,1,2,3,1,0,2,0,1,2,0,2,1
"690", 690, 735,48,1566,20,"english","clouds",0.05,"circles",0.95,"squares",0.00,"blue things",0.05,"red things",0.05,"green things",1.00,213,213,112,"solid",322121, TRUE,2,1,3,20,20,10,NA,NA,NA,0.9500000,0.05000000,NA,0.9523854,0.04761456,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,1.0000000,NA,NA,0.9595452,0.040454798,NA,0.9595452,0.040454798,NA,322121,0,2,1,3,0,1,2,1,0,2,2,1,0
"691", 691, 736,49,1601, 6,"English","blue things",0.50,"red things",0.20,"green things",0.70,"clouds",0.75,"circles",0.15,"squares",0.50,113,212,221,"solid",211112, TRUE,2,3,1,19,11, 5,NA,NA,NA,0.8333359,0.16666407,NA,0.5000000,0.14286000,0.35714000,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,0.6666700,0.0000000,0.3333300,0.5017325,0.498267509,NA,0.7571962,0.242803786,NA,0.5485400,0.119660000,0.331800000,211211,0,2,1,3,0,1,2,0,1,2,2,1,0
"692", 692, 737,49,1473, 7,"English","clouds",0.50,"circles",0.50,"squares",0.50,"solid things",0.50,"striped things",0.50,"polka-dotted things",0.50,222,231,211,"red",123211,FALSE,3,1,2,14, 8, 2,NA,NA,NA,1.0000000,NA,NA,0.3333333,0.33333333,0.33333333,0.5000000,0.5000000,NA,1.0000000,NA,NA,0.3333333,0.3333333,0.3333333,0.5041925,0.495807521,NA,1.0000000,NA,NA,0.3370666,0.331466685,0.331466685,123211,0,3,1,2,1,0,2,1,0,2,1,2,0
"693", 693, 738,49, 244, 8,"English","solid things",0.50,"striped things",0.50,"polka-dotted things",0.50,"clouds",0.50,"circles",0.50,"squares",0.50,122,122,113,"red",212132,FALSE,3,2,1,13,13,19,NA,NA,NA,1.0000000,NA,NA,0.5000000,0.50000000,NA,0.5000000,0.5000000,NA,1.0000000,NA,NA,0.5000000,0.5000000,NA,0.5017325,0.498267509,NA,1.0000000,NA,NA,0.5017325,0.498267509,NA,213221,0,3,1,2,1,2,0,0,1,2,1,0,2
"694", 694, 739,49, 320, 9,"English","solid things",0.50,"striped things",0.20,"polka-dotted things",0.80,"blue things",0.50,"red things",0.50,"green things",0.50,133,123,313,"cloud",213211, TRUE,1,2,3,25,22,21,NA,NA,NA,1.0000000,NA,NA,0.5333353,0.13333133,0.33333333,0.5000000,0.5000000,NA,1.0000000,NA,NA,0.6666700,0.0000000,0.3333300,0.5017325,0.498267509,NA,1.0000000,NA,NA,0.5485400,0.119660000,0.331800000,213211,0,1,3,2,0,2,1,2,0,1,2,1,0
"695", 695, 740,49,1212,10,"English","blue things",0.50,"red things",0.50,"green things",0.50,"solid things",0.50,"striped things",0.50,"polka-dotted things",0.50,332,222,121,"square",112112,FALSE,1,3,2,18,14, 4,NA,NA,NA,0.5000000,0.50000000,NA,0.5000000,0.50000000,NA,0.3333333,0.3333333,0.3333333,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.3370666,0.331466685,0.331466685,0.5034350,0.496564966,NA,0.5041925,0.495807521,NA,112112,0,1,3,2,2,1,0,1,0,2,2,1,0
"696", 696, 741,49, 790,11,"English","blue things",0.50,"red things",0.25,"green things",0.80,"solid things",0.50,"striped things",0.75,"polka-dotted things",0.25,223,232,332,"circle",211212, TRUE,1,3,2,23,17,18,NA,NA,NA,0.7499963,0.25000375,NA,0.7619055,0.23809454,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,0.5017325,0.498267509,NA,0.7571962,0.242803786,NA,0.7571962,0.242803786,NA,211212,0,1,2,3,1,2,0,1,2,0,2,1,0
"697", 697, 742,49,1108,12,"English","clouds",0.50,"circles",0.25,"squares",0.80,"blue things",0.50,"red things",0.85,"green things",0.20,312,213,213,"solid",321212, TRUE,2,1,3,12,20,20,NA,NA,NA,0.7619055,0.23809454,NA,0.8095273,0.19047268,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,1.0000000,NA,NA,0.8209159,0.179084105,NA,0.8209159,0.179084105,NA,321212,0,2,1,3,0,1,2,2,1,0,1,2,0
"698", 698, 743,49, 187,13,"English","clouds",0.15,"circles",0.50,"squares",0.90,"blue things",0.50,"red things",0.50,"green things",0.50,313,113,113,"solid",323212, TRUE,2,1,3,21,19,19,NA,NA,NA,1.0000000,NA,NA,0.8571492,0.14285082,NA,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,NA,NA,1.0000000,NA,NA,0.8209159,0.179084105,NA,323212,0,2,3,1,0,1,2,2,0,1,2,0,1
